Protein 1,Protein 1 name,Protein 2,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
54915,YTHDF1,6118,RPA2,-,-,1.0,PPI
54915,YTHDF1,6367,CCL22,-,-,1.0,PPI
2815,GP9,2811,GP1BA,PF13855-PF13855 ; PF13855-PF01462 ; PF01462-PF13855 ; PF01462-PF01462,-,1.0,PPI-DDI
121391,KRT74,10614,HEXIM1,-,-,1.0,PPI
6193,RPS5,6142,RPL18A,-,-,1.0,PPI
6193,RPS5,6130,RPL7A,-,-,1.0,PPI
6193,RPS5,10614,HEXIM1,-,-,1.0,PPI
6193,RPS5,6118,RPA2,-,-,1.0,PPI
6617,SNAPC1,6617,SNAPC1,-,-,1.0,PPI
6617,SNAPC1,124220,ZG16B,-,-,1.0,PPI
6617,SNAPC1,6621,SNAPC4,-,-,1.0,PPI
390916,NUDT19,1670,DEFA5,-,-,1.0,PPI
5223,PGAM1,7295,TXN,-,-,1.0,PPI
5223,PGAM1,26227,PHGDH,-,-,1.0,PPI
5223,PGAM1,6647,SOD1,-,-,1.0,PPI
5223,PGAM1,379,ARL4D,-,-,1.0,PPI
5223,PGAM1,5224,PGAM2,PF00300-PF00300,-,1.0,PPI-DDI
22919,MAPRE1,22919,MAPRE1,PF03271-PF03271 ; PF00307-PF00307,-,1.0,PPI-DDI
22919,MAPRE1,810,CALML3,PF00307-PF13499,-,1.0,PPI-DDI
22919,MAPRE1,89795,NAV3,PF00307-PF00307,-,1.0,PPI-DDI
22919,MAPRE1,6249,CLIP1,-,PF03271-PF01302,0.0,PPI-DDI
22919,MAPRE1,5689,PSMB1,-,-,1.0,PPI
5611,DNAJC3,10130,PDIA6,PF00226-PF00085,-,1.0,PPI-DDI
3642,INSM1,4613,MYCN,-,-,1.0,PPI
81572,PDRG1,81572,PDRG1,PF01920-PF01920,-,1.0,PPI-DDI
81572,PDRG1,140460,ASB7,-,-,1.0,PPI
160287,LDHAL6A,6647,SOD1,-,-,1.0,PPI
3050,HBZ,4893,NRAS,-,-,1.0,PPI
11149,BVES,3315,HSPB1,-,-,1.0,PPI
8894,EIF2S2,3215,HOXB5,-,-,1.0,PPI
8894,EIF2S2,29978,UBQLN2,-,-,1.0,PPI
8894,EIF2S2,6118,RPA2,-,-,1.0,PPI
8894,EIF2S2,988,CDC5L,-,-,1.0,PPI
8294,H4C9,2033,EP300,PF15511-PF08214,-,1.0,PPI-DDI
8772,FADD,4478,MSN,-,-,1.0,PPI
8772,FADD,79625,NDNF,-,-,1.0,PPI
8772,FADD,8772,FADD,PF00531-PF00531 ; PF00531-PF01335 ; PF01335-PF00531 ; PF01335-PF01335,-,1.0,PPI-DDI
55843,ARHGAP15,5879,RAC1,PF00620-PF00071 ; PF00169-PF00071,-,1.0,PPI-DDI
3431,SP110,4674,NAP1L2,-,-,1.0,PPI
653067,XAGE1B,5321,PLA2G4A,-,-,1.0,PPI
2517,FUCA1,261726,TIPRL,-,-,1.0,PPI
85364,ZCCHC3,23708,GSPT2,-,-,1.0,PPI
7621,ZNF70,23144,ZC3H3,-,-,1.0,PPI
23568,ARL2BP,5879,RAC1,-,-,1.0,PPI
24137,KIF4A,988,CDC5L,-,-,1.0,PPI
84675,TRIM55,84675,TRIM55,PF00643-PF00643 ; PF13445-PF13445,-,1.0,PPI-DDI
84675,TRIM55,58529,MYOZ1,-,-,1.0,PPI
84675,TRIM55,26227,PHGDH,-,-,1.0,PPI
84675,TRIM55,6280,S100A9,-,-,1.0,PPI
84675,TRIM55,988,CDC5L,-,-,1.0,PPI
84675,TRIM55,55432,YOD1,-,-,1.0,PPI
84675,TRIM55,4694,NDUFA1,-,-,1.0,PPI
5764,PTN,54810,GIPC2,-,-,1.0,PPI
5764,PTN,5764,PTN,PF05196-PF01091 ; PF01091-PF05196,-,1.0,PPI-DDI
441250,TYW1B,5733,PTGER3,-,-,1.0,PPI
10952,SEC61B,439,GET3,-,-,1.0,PPI
10952,SEC61B,10952,SEC61B,-,-,1.0,PPI
84279,PRADC1,1670,DEFA5,-,-,1.0,PPI
894,CCND2,4217,MAP3K5,PF02984-PF00069 ; PF00134-PF00069,-,1.0,PPI-DDI
894,CCND2,3315,HSPB1,-,-,1.0,PPI
894,CCND2,3305,HSPA1L,PF00134-PF00012,-,1.0,PPI-DDI
894,CCND2,439,GET3,-,-,1.0,PPI
894,CCND2,894,CCND2,PF02984-PF02984 ; PF02984-PF00134 ; PF00134-PF02984 ; PF00134-PF00134,-,1.0,PPI-DDI
894,CCND2,10383,TUBB4B,-,-,1.0,PPI
894,CCND2,1969,EPHA2,-,-,1.0,PPI
10857,PGRMC1,83987,CCDC8,-,-,1.0,PPI
10857,PGRMC1,1558,CYP2C8,-,-,1.0,PPI
10857,PGRMC1,6118,RPA2,-,-,1.0,PPI
10857,PGRMC1,2740,GLP1R,-,-,1.0,PPI
10584,COLEC10,6647,SOD1,-,-,1.0,PPI
54106,TLR9,3310,HSPA6,-,-,1.0,PPI
54106,TLR9,27143,PALD1,-,-,1.0,PPI
386724,AMIGO3,386724,AMIGO3,PF13855-PF13855,-,1.0,PPI-DDI
4713,NDUFB7,3305,HSPA1L,-,-,1.0,PPI
4713,NDUFB7,4715,NDUFB9,-,-,1.0,PPI
27258,LSM3,3315,HSPB1,-,-,1.0,PPI
27258,LSM3,6657,SOX2,-,-,1.0,PPI
27258,LSM3,84967,LSM10,PF01423-PF01423,-,1.0,PPI-DDI
27258,LSM3,1979,EIF4EBP2,-,-,1.0,PPI
6668,SP2,6657,SOX2,-,-,1.0,PPI
6668,SP2,1869,E2F1,-,-,1.0,PPI
146434,ZNF597,146434,ZNF597,PF00096-PF00096 ; PF00096-PF01352 ; PF01352-PF00096,-,1.0,PPI-DDI
2056,EPO,2033,EP300,-,-,1.0,PPI
2300,FOXL1,90480,GADD45GIP1,-,-,1.0,PPI
2300,FOXL1,57505,AARS2,-,-,1.0,PPI
2300,FOXL1,9126,SMC3,-,-,1.0,PPI
2300,FOXL1,161424,NOP9,-,-,1.0,PPI
1489,CTF1,2033,EP300,-,-,1.0,PPI
6249,CLIP1,5879,RAC1,-,-,1.0,PPI
127733,UBXN10,92104,TTC30A,-,-,1.0,PPI
127733,UBXN10,150737,TTC30B,-,-,1.0,PPI
133746,JMY,2033,EP300,-,-,1.0,PPI
1969,EPHA2,867,CBL,-,-,1.0,PPI
1969,EPHA2,112609,MRAP2,-,-,1.0,PPI
1969,EPHA2,26136,TES,-,-,1.0,PPI
1969,EPHA2,1230,CCR1,-,-,1.0,PPI
1969,EPHA2,4893,NRAS,PF00041-PF00071 ; PF07714-PF00071,-,1.0,PPI-DDI
1969,EPHA2,10614,HEXIM1,-,-,1.0,PPI
1969,EPHA2,1969,EPHA2,PF00536-PF00536 ; PF00041-PF00041 ; PF00041-PF01404 ; PF14575-PF07714 ; PF07714-PF14575 ; PF07714-PF07714 ; PF01404-PF00041 ; PF01404-PF01404,-,1.0,PPI-DDI
64746,ACBD3,55633,TBC1D22B,-,-,1.0,PPI
64746,ACBD3,132884,EVC2,-,-,1.0,PPI
6102,RP2,83987,CCDC8,-,-,1.0,PPI
6102,RP2,4893,NRAS,-,-,1.0,PPI
116236,ABHD15,3310,HSPA6,-,-,1.0,PPI
9889,ZBED4,9889,ZBED4,PF05699-PF05699,-,1.0,PPI-DDI
2697,GJA1,2697,GJA1,PF00029-PF00029,-,1.0,PPI-DDI
2697,GJA1,2700,GJA3,PF00029-PF00029,-,1.0,PPI-DDI
2697,GJA1,4893,NRAS,-,-,1.0,PPI
2697,GJA1,221074,SLC39A12,-,-,1.0,PPI
8613,PLPP3,8613,PLPP3,PF01569-PF01569,-,1.0,PPI-DDI
8613,PLPP3,4893,NRAS,-,-,1.0,PPI
6753,SSTR3,6750,SST,-,-,1.0,PPI
2978,GUCA1A,3315,HSPB1,-,-,1.0,PPI
115207,KCTD12,115207,KCTD12,PF02214-PF02214,-,1.0,PPI-DDI
115207,KCTD12,9568,GABBR2,-,-,1.0,PPI
941,CD80,940,CD28,-,PF07686-PF15910,0.0,PPI-DDI
941,CD80,941,CD80,PF08205-PF08205 ; PF08205-PF07686 ; PF07686-PF08205 ; PF07686-PF07686,-,1.0,PPI-DDI
5241,PGR,5241,PGR,PF00105-PF00105 ; PF00105-PF00104 ; PF00104-PF00105 ; PF00104-PF00104,-,1.0,PPI-DDI
5241,PGR,2033,EP300,-,-,1.0,PPI
10116,FEM1B,219,ALDH1B1,-,-,1.0,PPI
10116,FEM1B,89853,MVB12B,-,-,1.0,PPI
2073,ERCC5,3315,HSPB1,-,-,1.0,PPI
2073,ERCC5,2074,ERCC6,-,PF00867-PF00271 ; PF00752-PF00271,0.0,PPI-DDI
1318,SLC31A2,2740,GLP1R,-,-,1.0,PPI
6123,RPL3L,6130,RPL7A,-,-,1.0,PPI
6123,RPL3L,6142,RPL18A,-,-,1.0,PPI
64215,DNAJC1,4893,NRAS,-,-,1.0,PPI
391123,VSIG8,81285,OR51E2,-,-,1.0,PPI
391123,VSIG8,6528,SLC5A5,-,-,1.0,PPI
1949,EFNB3,4893,NRAS,-,-,1.0,PPI
196383,RILPL2,196383,RILPL2,-,-,1.0,PPI
28958,COA3,28958,COA3,-,-,1.0,PPI
112802,KRT71,10614,HEXIM1,-,-,1.0,PPI
4893,NRAS,867,CBL,-,-,1.0,PPI
4893,NRAS,10550,ARL6IP5,-,-,1.0,PPI
4893,NRAS,55633,TBC1D22B,PF00071-PF00566,-,1.0,PPI-DDI
4893,NRAS,6879,TAF7,-,-,1.0,PPI
4893,NRAS,199731,CADM4,PF00071-PF07686,-,1.0,PPI-DDI
4893,NRAS,8471,AL035425.3,-,-,1.0,PPI
4893,NRAS,4478,MSN,PF00071-PF00373,-,1.0,PPI-DDI
4893,NRAS,147,ADRA1B,-,-,1.0,PPI
4893,NRAS,9570,GOSR2,-,-,1.0,PPI
4893,NRAS,387914,SHISA2,-,-,1.0,PPI
4893,NRAS,346689,KLRG2,-,-,1.0,PPI
4893,NRAS,65108,MARCKSL1,-,-,1.0,PPI
4893,NRAS,221074,SLC39A12,-,-,1.0,PPI
4893,NRAS,353345,GPR141,-,-,1.0,PPI
4893,NRAS,1947,EFNB1,-,-,1.0,PPI
4893,NRAS,4893,NRAS,PF00071-PF00071,-,1.0,PPI-DDI
4893,NRAS,3034,HAL,-,-,1.0,PPI
4893,NRAS,8976,WASL,PF00071-PF00786,-,1.0,PPI-DDI
4893,NRAS,91445,RNF185,-,-,1.0,PPI
4893,NRAS,382,ARF6,PF00071-PF00025,-,1.0,PPI-DDI
4893,NRAS,23673,STX12,PF00071-PF05739,-,1.0,PPI-DDI
64216,TFB2M,10562,OLFM4,-,-,1.0,PPI
346689,KLRG2,5534,PPP3R1,-,-,1.0,PPI
346689,KLRG2,90187,EMILIN3,-,-,1.0,PPI
346689,KLRG2,8987,STBD1,-,-,1.0,PPI
2220,FCN2,10747,MASP2,-,-,1.0,PPI
4283,CXCL9,2833,CXCR3,PF00048-PF00001,-,1.0,PPI-DDI
10871,CD300C,479,ATP12A,-,-,1.0,PPI
9240,PNMA1,221421,RSPH9,-,-,1.0,PPI
9240,PNMA1,9240,PNMA1,-,-,1.0,PPI
9240,PNMA1,84968,PNMA6A,-,-,1.0,PPI
9240,PNMA1,80125,CCDC33,-,-,1.0,PPI
9240,PNMA1,124220,ZG16B,-,-,1.0,PPI
2760,GM2A,55633,TBC1D22B,-,-,1.0,PPI
7295,TXN,4217,MAP3K5,-,-,1.0,PPI
7295,TXN,6647,SOD1,-,-,1.0,PPI
7295,TXN,1979,EIF4EBP2,-,-,1.0,PPI
7295,TXN,4778,NFE2,-,-,1.0,PPI
7295,TXN,29978,UBQLN2,PF00085-PF00627,-,1.0,PPI-DDI
7295,TXN,445,ASS1,-,-,1.0,PPI
7295,TXN,5224,PGAM2,-,-,1.0,PPI
7295,TXN,10614,HEXIM1,-,-,1.0,PPI
81285,OR51E2,810,CALML3,-,-,1.0,PPI
241,ALOX5AP,241,ALOX5AP,PF01124-PF01124,-,1.0,PPI-DDI
344558,SH3RF3,5879,RAC1,PF00018-PF00071,-,1.0,PPI-DDI
344558,SH3RF3,57460,PPM1H,-,-,1.0,PPI
84659,RNASE7,55633,TBC1D22B,-,-,1.0,PPI
8976,WASL,644150,WIPF3,PF02205-PF02205,-,1.0,PPI-DDI
80258,EFHC2,64795,RMND5A,-,-,1.0,PPI
80258,EFHC2,9022,CLIC3,-,-,1.0,PPI
27293,SMPDL3B,3215,HOXB5,-,-,1.0,PPI
27293,SMPDL3B,83987,CCDC8,-,-,1.0,PPI
29107,NXT1,56001,NXF2,PF02136-PF02136,-,1.0,PPI-DDI
3738,KCNA3,22845,DOLK,-,-,1.0,PPI
23144,ZC3H3,55003,PAK1IP1,PF00642-PF00400,-,1.0,PPI-DDI
23144,ZC3H3,64928,MRPL14,-,-,1.0,PPI
23144,ZC3H3,64949,MRPS26,-,-,1.0,PPI
23144,ZC3H3,692312,PPAN-P2RY11,-,-,1.0,PPI
9570,GOSR2,23673,STX12,-,PF12352-PF05739,0.0,PPI-DDI
9570,GOSR2,100132565,GOLGA8F,-,-,1.0,PPI
23235,SIK2,3315,HSPB1,-,-,1.0,PPI
23235,SIK2,9532,BAG2,-,-,1.0,PPI
23235,SIK2,7288,TULP2,-,-,1.0,PPI
122011,CSNK1A1L,6118,RPA2,-,-,1.0,PPI
122011,CSNK1A1L,122011,CSNK1A1L,PF00069-PF00069,-,1.0,PPI-DDI
132884,EVC2,9532,BAG2,-,-,1.0,PPI
132884,EVC2,51015,ISOC1,-,-,1.0,PPI
29978,UBQLN2,26227,PHGDH,-,-,1.0,PPI
29978,UBQLN2,10383,TUBB4B,-,-,1.0,PPI
29978,UBQLN2,6782,HSPA13,-,-,1.0,PPI
29978,UBQLN2,6118,RPA2,-,-,1.0,PPI
29978,UBQLN2,65108,MARCKSL1,-,-,1.0,PPI
29978,UBQLN2,26958,COPG2,-,-,1.0,PPI
29978,UBQLN2,383,ARG1,-,-,1.0,PPI
29978,UBQLN2,91445,RNF185,PF00240-PF13920,PF00627-PF00097 ; PF00240-PF00097,0.33,PPI-DDI
29978,UBQLN2,29978,UBQLN2,PF00627-PF00627 ; PF00627-PF00240 ; PF00240-PF00627 ; PF00240-PF00240,-,1.0,PPI-DDI
29978,UBQLN2,10642,IGF2BP1,PF00627-PF00076,-,1.0,PPI-DDI
29978,UBQLN2,23673,STX12,-,-,1.0,PPI
29978,UBQLN2,3305,HSPA1L,-,-,1.0,PPI
29978,UBQLN2,56851,EMC7,-,-,1.0,PPI
219,ALDH1B1,2169,FABP2,-,-,1.0,PPI
219,ALDH1B1,7915,ALDH5A1,PF00171-PF00171,-,1.0,PPI-DDI
219,ALDH1B1,10614,HEXIM1,-,-,1.0,PPI
5733,PTGER3,116150,NUS1,-,-,1.0,PPI
5733,PTGER3,80125,CCDC33,-,-,1.0,PPI
5733,PTGER3,161424,NOP9,-,-,1.0,PPI
5733,PTGER3,93,ACVR2B,-,-,1.0,PPI
55703,POLR3B,55703,POLR3B,PF04566-PF04567 ; PF04566-PF04565 ; PF04566-PF00562 ; PF04566-PF04563 ; PF04566-PF04560 ; PF04566-PF04561 ; PF04567-PF04566 ; PF04567-PF04565 ; PF04567-PF00562 ; PF04567-PF04563 ; PF04567-PF04560 ; PF04567-PF04561 ; PF04565-PF04566 ; PF04565-PF04567 ; PF04565-PF00562 ; PF04565-PF04563 ; PF04565-PF04560 ; PF04565-PF04561 ; PF00562-PF04566 ; PF00562-PF04567 ; PF00562-PF04565 ; PF00562-PF00562 ; PF00562-PF04563 ; PF00562-PF04560 ; PF00562-PF04561 ; PF04563-PF04566 ; PF04563-PF04567 ; PF04563-PF04565 ; PF04563-PF00562 ; PF04563-PF04563 ; PF04563-PF04560 ; PF04563-PF04561 ; PF04560-PF04566 ; PF04560-PF04567 ; PF04560-PF04565 ; PF04560-PF00562 ; PF04560-PF04563 ; PF04560-PF04561 ; PF04561-PF04566 ; PF04561-PF04567 ; PF04561-PF04565 ; PF04561-PF00562 ; PF04561-PF04563 ; PF04561-PF04560 ; PF04561-PF04561,-,1.0,PPI-DDI
55703,POLR3B,51728,POLR3K,PF04566-PF01096 ; PF04566-PF02150 ; PF04567-PF02150 ; PF04565-PF02150 ; PF00562-PF01096 ; PF00562-PF02150 ; PF04563-PF01096 ; PF04563-PF02150 ; PF04560-PF02150 ; PF04561-PF02150,-,1.0,PPI-DDI
55703,POLR3B,439,GET3,-,-,1.0,PPI
55703,POLR3B,9533,POLR1C,PF04566-PF01193 ; PF04566-PF01000 ; PF04567-PF01193 ; PF04567-PF01000 ; PF04565-PF01193 ; PF04565-PF01000 ; PF00562-PF01193 ; PF00562-PF01000 ; PF04563-PF01193 ; PF04563-PF01000 ; PF04560-PF01193 ; PF04560-PF01000 ; PF04561-PF01193 ; PF04561-PF01000,-,1.0,PPI-DDI
6898,TAT,6898,TAT,PF00155-PF00155,-,1.0,PPI-DDI
79814,AGMAT,64795,RMND5A,-,-,1.0,PPI
6280,S100A9,3872,KRT17,-,-,1.0,PPI
6280,S100A9,9891,NUAK1,-,-,1.0,PPI
6280,S100A9,6280,S100A9,PF01023-PF01023,-,1.0,PPI-DDI
6280,S100A9,55633,TBC1D22B,-,-,1.0,PPI
83903,HASPIN,57215,THAP11,-,-,1.0,PPI
10562,OLFM4,23753,SDF2L1,-,-,1.0,PPI
10562,OLFM4,90187,EMILIN3,-,-,1.0,PPI
131368,ZPLD1,23753,SDF2L1,-,-,1.0,PPI
9533,POLR1C,80125,CCDC33,-,-,1.0,PPI
9533,POLR1C,161424,NOP9,-,-,1.0,PPI
9533,POLR1C,51728,POLR3K,PF01193-PF01096 ; PF01193-PF02150,-,1.0,PPI-DDI
9533,POLR1C,85376,RIMBP3,-,-,1.0,PPI
9533,POLR1C,64425,POLR1E,PF01193-PF06870,-,1.0,PPI-DDI
57456,KIAA1143,988,CDC5L,-,-,1.0,PPI
2830,GPR6,56851,EMC7,-,-,1.0,PPI
65124,SOWAHC,26136,TES,PF12796-PF00412,-,1.0,PPI-DDI
1947,EFNB1,83987,CCDC8,-,-,1.0,PPI
1947,EFNB1,283897,C16orf54,-,-,1.0,PPI
23529,CLCF1,3872,KRT17,-,-,1.0,PPI
116150,NUS1,56134,PCDHAC2,-,-,1.0,PPI
7476,WNT7A,23753,SDF2L1,-,-,1.0,PPI
138474,TAF1L,51616,TAF9B,PF00439-PF02291,-,1.0,PPI-DDI
3673,ITGA2,79908,BTNL8,-,PF00092-PF07686,0.0,PPI-DDI
27304,MOCS3,221421,RSPH9,-,-,1.0,PPI
27304,MOCS3,3310,HSPA6,-,-,1.0,PPI
5896,RAG1,5896,RAG1,PF10426-PF12560 ; PF00097-PF00097 ; PF00097-PF12560 ; PF12940-PF12940 ; PF12560-PF10426 ; PF12560-PF00097,-,1.0,PPI-DDI
5896,RAG1,8349,H2BC21,PF00097-PF00125,-,1.0,PPI-DDI
5551,PRF1,5551,PRF1,PF00168-PF00168 ; PF01823-PF01823,-,1.0,PPI-DDI
5454,POU3F2,5454,POU3F2,PF00157-PF00157 ; PF00157-PF00046 ; PF00046-PF00157 ; PF00046-PF00046,-,1.0,PPI-DDI
5454,POU3F2,2033,EP300,-,-,1.0,PPI
57215,THAP11,284119,CAVIN1,-,-,1.0,PPI
57215,THAP11,22974,TPX2,-,-,1.0,PPI
57215,THAP11,57215,THAP11,-,-,1.0,PPI
6647,SOD1,6647,SOD1,PF00080-PF00080,-,1.0,PPI-DDI
6647,SOD1,10130,PDIA6,-,-,1.0,PPI
6647,SOD1,3799,KIF5B,-,-,1.0,PPI
6647,SOD1,7532,YWHAG,-,-,1.0,PPI
6647,SOD1,55165,CEP55,-,-,1.0,PPI
6647,SOD1,65108,MARCKSL1,-,-,1.0,PPI
6647,SOD1,3012,H2AC8,-,-,1.0,PPI
257240,KLHL34,3310,HSPA6,-,-,1.0,PPI
6142,RPL18A,692312,PPAN-P2RY11,-,-,1.0,PPI
6142,RPL18A,6130,RPL7A,-,-,1.0,PPI
6142,RPL18A,6118,RPA2,-,-,1.0,PPI
6142,RPL18A,55133,SRBD1,-,-,1.0,PPI
6142,RPL18A,115509,ZNF689,-,-,1.0,PPI
94234,FOXQ1,57459,GATAD2B,-,-,1.0,PPI
94234,FOXQ1,3799,KIF5B,-,-,1.0,PPI
94234,FOXQ1,79080,CCDC86,-,-,1.0,PPI
83855,KLF16,2033,EP300,PF00096-PF00439,-,1.0,PPI-DDI
64949,MRPS26,10614,HEXIM1,-,-,1.0,PPI
64949,MRPS26,6657,SOX2,-,-,1.0,PPI
55631,LRRC40,83987,CCDC8,-,-,1.0,PPI
55631,LRRC40,988,CDC5L,-,-,1.0,PPI
55631,LRRC40,10695,CNPY3,-,-,1.0,PPI
6283,S100A12,6283,S100A12,PF01023-PF01023,-,1.0,PPI-DDI
1558,CYP2C8,1558,CYP2C8,PF00067-PF00067,-,1.0,PPI-DDI
1869,E2F1,6689,SPIB,-,-,1.0,PPI
1869,E2F1,6015,RING1,-,-,1.0,PPI
1869,E2F1,2033,EP300,-,-,1.0,PPI
1869,E2F1,1869,E2F1,PF02319-PF02319,-,1.0,PPI-DDI
1869,E2F1,7290,HIRA,-,-,1.0,PPI
1869,E2F1,1052,CEBPD,-,-,1.0,PPI
3872,KRT17,867,CBL,-,-,1.0,PPI
3872,KRT17,3315,HSPB1,-,-,1.0,PPI
3872,KRT17,10383,TUBB4B,-,-,1.0,PPI
3872,KRT17,10614,HEXIM1,-,-,1.0,PPI
3872,KRT17,383,ARG1,-,-,1.0,PPI
3872,KRT17,26136,TES,-,-,1.0,PPI
3872,KRT17,143244,EIF5AL1,-,-,1.0,PPI
8436,CAVIN2,29974,A1CF,-,-,1.0,PPI
8436,CAVIN2,79666,PLEKHF2,-,-,1.0,PPI
8436,CAVIN2,8436,CAVIN2,PF15237-PF15237,-,1.0,PPI-DDI
23753,SDF2L1,56851,EMC7,-,-,1.0,PPI
8676,STX11,147700,KLC3,-,-,1.0,PPI
8676,STX11,80125,CCDC33,-,PF00804-PF00168,0.0,PPI-DDI
8676,STX11,8676,STX11,PF00804-PF00804,-,1.0,PPI-DDI
8676,STX11,81631,MAP1LC3B,-,-,1.0,PPI
8676,STX11,100132565,GOLGA8F,-,-,1.0,PPI
552900,BOLA2,8353,H3C6,-,-,1.0,PPI
552900,BOLA2,10614,HEXIM1,-,-,1.0,PPI
9934,P2RY14,479,ATP12A,-,-,1.0,PPI
29928,TIMM22,29928,TIMM22,-,-,1.0,PPI
1069,CETN2,6118,RPA2,-,-,1.0,PPI
112609,MRAP2,479,ATP12A,-,-,1.0,PPI
112609,MRAP2,93,ACVR2B,-,-,1.0,PPI
147700,KLC3,7532,YWHAG,-,-,1.0,PPI
147700,KLC3,205327,C2orf69,-,-,1.0,PPI
147700,KLC3,147700,KLC3,PF13424-PF13424,-,1.0,PPI-DDI
147700,KLC3,3799,KIF5B,-,-,1.0,PPI
6130,RPL7A,8353,H3C6,-,-,1.0,PPI
6130,RPL7A,10614,HEXIM1,-,-,1.0,PPI
6130,RPL7A,2810,SFN,-,-,1.0,PPI
6130,RPL7A,83987,CCDC8,-,-,1.0,PPI
6130,RPL7A,5689,PSMB1,-,-,1.0,PPI
3680,ITGA9,3713,IVL,-,-,1.0,PPI
3680,ITGA9,5496,PPM1G,-,-,1.0,PPI
11001,SLC27A2,493861,EID3,-,-,1.0,PPI
54785,BORCS6,5321,PLA2G4A,-,-,1.0,PPI
54785,BORCS6,55165,CEP55,-,-,1.0,PPI
6248,RSC1A1,124220,ZG16B,-,-,1.0,PPI
1052,CEBPD,2033,EP300,-,-,1.0,PPI
1052,CEBPD,1051,CEBPB,PF07716-PF07716,-,1.0,PPI-DDI
23532,PRAME,23532,PRAME,-,-,1.0,PPI
23532,PRAME,9532,BAG2,-,-,1.0,PPI
23532,PRAME,4887,NPY2R,-,-,1.0,PPI
23532,PRAME,8349,H2BC21,-,-,1.0,PPI
23532,PRAME,79797,ZNF408,-,-,1.0,PPI
84171,LOXL4,22928,SEPHS2,-,-,1.0,PPI
84171,LOXL4,9319,TRIP13,-,-,1.0,PPI
4715,NDUFB9,3305,HSPA1L,-,-,1.0,PPI
4715,NDUFB9,2523,FUT1,-,-,1.0,PPI
51015,ISOC1,10383,TUBB4B,-,-,1.0,PPI
51439,FAM8A1,974,CD79B,-,-,1.0,PPI
51439,FAM8A1,25975,EGFL6,-,-,1.0,PPI
148534,TLCD4,719,C3AR1,-,-,1.0,PPI
2833,CXCR3,5196,PF4,PF00001-PF00048,-,1.0,PPI-DDI
26136,TES,9319,TRIP13,-,-,1.0,PPI
26136,TES,8303,SNN,-,-,1.0,PPI
26136,TES,26958,COPG2,-,-,1.0,PPI
26136,TES,10383,TUBB4B,-,-,1.0,PPI
26136,TES,3315,HSPB1,-,-,1.0,PPI
26136,TES,26136,TES,PF00412-PF00412,-,1.0,PPI-DDI
26136,TES,85236,H2BC12,-,-,1.0,PPI
23546,SYNGR4,2740,GLP1R,-,-,1.0,PPI
57473,ZNF512B,83987,CCDC8,-,-,1.0,PPI
57473,ZNF512B,80351,TNKS2,-,-,1.0,PPI
57473,ZNF512B,26508,HEYL,-,-,1.0,PPI
5479,PPIB,479,ATP12A,-,-,1.0,PPI
5479,PPIB,1892,ECHS1,-,-,1.0,PPI
5479,PPIB,143244,EIF5AL1,-,-,1.0,PPI
5479,PPIB,2740,GLP1R,-,-,1.0,PPI
5479,PPIB,10614,HEXIM1,-,-,1.0,PPI
5479,PPIB,2810,SFN,-,-,1.0,PPI
7805,LAPTM5,26508,HEYL,-,-,1.0,PPI
283518,KCNRG,283518,KCNRG,PF02214-PF02214,-,1.0,PPI-DDI
79666,PLEKHF2,2810,SFN,-,-,1.0,PPI
6327,SCN2B,161424,NOP9,-,-,1.0,PPI
6048,RNF5,2740,GLP1R,-,-,1.0,PPI
6048,RNF5,6048,RNF5,PF13920-PF13920,-,1.0,PPI-DDI
6048,RNF5,91445,RNF185,PF13920-PF13920,-,1.0,PPI-DDI
344387,CDKL4,80139,ZNF703,-,-,1.0,PPI
7056,THBD,5196,PF4,-,-,1.0,PPI
404281,YY2,6015,RING1,-,-,1.0,PPI
404281,YY2,7291,TWIST1,-,-,1.0,PPI
493861,EID3,28986,MAGEH1,-,-,1.0,PPI
493861,EID3,493861,EID3,-,-,1.0,PPI
388646,GBP7,163351,GBP6,PF02263-PF02263 ; PF02263-PF02841 ; PF02841-PF02263 ; PF02841-PF02841,-,1.0,PPI-DDI
1439,CSF2RB,1439,CSF2RB,PF09294-PF09294 ; PF09294-PF09240 ; PF09240-PF09294 ; PF09240-PF09240,-,1.0,PPI-DDI
1439,CSF2RB,8651,SOCS1,-,-,1.0,PPI
1439,CSF2RB,3791,KDR,PF09240-PF00047,-,1.0,PPI-DDI
430,ASCL2,2033,EP300,PF00010-PF00439,-,1.0,PPI-DDI
6037,RNASE3,2781,GNAZ,-,-,1.0,PPI
64377,CHST8,161424,NOP9,-,-,1.0,PPI
9778,KIAA0232,79797,ZNF408,-,-,1.0,PPI
9778,KIAA0232,388951,TSPYL6,-,-,1.0,PPI
94031,HTRA3,10614,HEXIM1,-,-,1.0,PPI
439,GET3,439,GET3,PF02374-PF02374,-,1.0,PPI-DDI
439,GET3,5689,PSMB1,-,-,1.0,PPI
79803,HPS6,2033,EP300,-,-,1.0,PPI
81631,MAP1LC3B,6879,TAF7,-,-,1.0,PPI
81631,MAP1LC3B,23673,STX12,PF02991-PF05739,-,1.0,PPI-DDI
81631,MAP1LC3B,89890,KBTBD6,-,-,1.0,PPI
126393,HSPB6,3315,HSPB1,PF00525-PF00011 ; PF00011-PF00011,-,1.0,PPI-DDI
11274,USP18,8471,AL035425.3,-,-,1.0,PPI
