Protein 1,Protein 1 name,Protein 2,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
51224,ELOA2,54937,SOHLH2,-,-,1.0,PPI
4654,MYOD1,5081,PAX7,PF00010-PF00046,-,1.0,PPI-DDI
4654,MYOD1,4654,MYOD1,PF00010-PF00010,-,1.0,PPI-DDI
2298,FOXD4,51142,CHCHD2,-,-,1.0,PPI
2298,FOXD4,5165,PDK3,-,-,1.0,PPI
2298,FOXD4,23532,PRAME,-,-,1.0,PPI
2298,FOXD4,221504,ZBTB9,-,-,1.0,PPI
2220,FCN2,10747,MASP2,-,-,1.0,PPI
9329,GTF3C4,2300,FOXL1,-,-,1.0,PPI
9329,GTF3C4,94234,FOXQ1,-,-,1.0,PPI
9329,GTF3C4,4478,MSN,-,-,1.0,PPI
2074,ERCC6,2073,ERCC5,-,PF00271-PF00867 ; PF00271-PF00752,0.0,PPI-DDI
741,ZNHIT2,741,ZNHIT2,-,-,1.0,PPI
741,ZNHIT2,7288,TULP2,-,-,1.0,PPI
741,ZNHIT2,57456,KIAA1143,-,-,1.0,PPI
4082,MARCKS,4893,NRAS,-,-,1.0,PPI
4082,MARCKS,58480,RHOU,-,-,1.0,PPI
4082,MARCKS,6118,RPA2,-,-,1.0,PPI
7288,TULP2,4223,MEOX2,-,-,1.0,PPI
7288,TULP2,23235,SIK2,-,-,1.0,PPI
7288,TULP2,123169,LEO1,-,-,1.0,PPI
23172,ABRAXAS2,4956,ODF1,-,-,1.0,PPI
23172,ABRAXAS2,3181,HNRNPA2B1,-,-,1.0,PPI
94234,FOXQ1,79080,CCDC86,-,-,1.0,PPI
94234,FOXQ1,3239,HOXD13,PF00250-PF00046,-,1.0,PPI-DDI
2697,GJA1,4893,NRAS,-,-,1.0,PPI
2697,GJA1,221074,SLC39A12,-,-,1.0,PPI
2697,GJA1,2697,GJA1,PF00029-PF00029,-,1.0,PPI-DDI
2697,GJA1,11041,B4GAT1,-,-,1.0,PPI
10970,CKAP4,719,C3AR1,-,-,1.0,PPI
10970,CKAP4,7879,RAB7A,-,-,1.0,PPI
10970,CKAP4,8353,H3C6,-,-,1.0,PPI
10970,CKAP4,146,ADRA1D,-,-,1.0,PPI
10970,CKAP4,10614,HEXIM1,-,-,1.0,PPI
10970,CKAP4,83987,CCDC8,-,-,1.0,PPI
10970,CKAP4,4893,NRAS,-,-,1.0,PPI
10970,CKAP4,10970,CKAP4,-,-,1.0,PPI
10970,CKAP4,10584,COLEC10,-,-,1.0,PPI
10970,CKAP4,3744,KCNA10,-,-,1.0,PPI
10970,CKAP4,132884,EVC2,-,-,1.0,PPI
358,AQP1,11007,CCDC85B,-,-,1.0,PPI
358,AQP1,358,AQP1,PF00230-PF00230,-,1.0,PPI-DDI
358,AQP1,64651,CSRNP1,-,-,1.0,PPI
6615,SNAI1,5814,PURB,-,-,1.0,PPI
6615,SNAI1,6118,RPA2,-,-,1.0,PPI
6615,SNAI1,1938,EEF2,-,-,1.0,PPI
6615,SNAI1,144699,FBXL14,-,-,1.0,PPI
6615,SNAI1,3251,HPRT1,-,-,1.0,PPI
6615,SNAI1,6130,RPL7A,-,-,1.0,PPI
6615,SNAI1,377630,USP17L2,PF00096-PF00443,-,1.0,PPI-DDI
6615,SNAI1,3301,DNAJA1,-,-,1.0,PPI
6615,SNAI1,11329,STK38,PF00096-PF00069,-,1.0,PPI-DDI
6615,SNAI1,26958,COPG2,-,-,1.0,PPI
6615,SNAI1,6015,RING1,-,-,1.0,PPI
6615,SNAI1,6615,SNAI1,PF00096-PF00096,-,1.0,PPI-DDI
6615,SNAI1,6142,RPL18A,-,-,1.0,PPI
6615,SNAI1,3181,HNRNPA2B1,PF00096-PF00076,-,1.0,PPI-DDI
6615,SNAI1,51495,HACD3,-,-,1.0,PPI
4656,MYOG,3400,ID4,PF00010-PF00010,-,1.0,PPI-DDI
6142,RPL18A,55133,SRBD1,-,-,1.0,PPI
6142,RPL18A,6118,RPA2,-,-,1.0,PPI
6142,RPL18A,692312,PPAN-P2RY11,-,-,1.0,PPI
6142,RPL18A,4520,MTF1,-,-,1.0,PPI
6142,RPL18A,6130,RPL7A,-,-,1.0,PPI
6142,RPL18A,115509,ZNF689,-,-,1.0,PPI
6142,RPL18A,140801,RPL10L,-,-,1.0,PPI
10871,CD300C,479,ATP12A,-,-,1.0,PPI
128077,LIX1L,84290,CAPNS2,-,-,1.0,PPI
5865,RAB3B,10614,HEXIM1,-,-,1.0,PPI
5865,RAB3B,2925,GRPR,-,-,1.0,PPI
2001,ELF5,4778,NFE2,-,-,1.0,PPI
2001,ELF5,2487,FRZB,-,-,1.0,PPI
79845,RNF122,79845,RNF122,PF13639-PF13639,-,1.0,PPI-DDI
5464,PPA1,10614,HEXIM1,-,-,1.0,PPI
5464,PPA1,6647,SOD1,-,-,1.0,PPI
5464,PPA1,3251,HPRT1,-,-,1.0,PPI
5464,PPA1,3315,HSPB1,-,-,1.0,PPI
1603,DAD1,2740,GLP1R,-,-,1.0,PPI
112609,MRAP2,479,ATP12A,-,-,1.0,PPI
112609,MRAP2,93,ACVR2B,-,-,1.0,PPI
8161,COIL,8161,COIL,-,-,1.0,PPI
8161,COIL,79571,GCC1,-,-,1.0,PPI
8161,COIL,51309,ARMCX1,-,-,1.0,PPI
644591,PPIAL4G,84948,TIGD5,-,-,1.0,PPI
644591,PPIAL4G,8642,DCHS1,-,-,1.0,PPI
644591,PPIAL4G,730262,PPIAL4E,PF00160-PF00160,-,1.0,PPI-DDI
644591,PPIAL4G,653598,PPIAL4C,PF00160-PF00160,-,1.0,PPI-DDI
1069,CETN2,55170,PRMT6,-,-,1.0,PPI
1069,CETN2,6118,RPA2,-,-,1.0,PPI
6704,SPRR2E,9182,RASSF9,-,-,1.0,PPI
6704,SPRR2E,644943,RASSF10,-,-,1.0,PPI
9536,PTGES,9536,PTGES,PF01124-PF01124,-,1.0,PPI-DDI
7295,TXN,1938,EEF2,-,-,1.0,PPI
7295,TXN,10614,HEXIM1,-,-,1.0,PPI
7295,TXN,7431,VIM,-,-,1.0,PPI
7295,TXN,9296,ATP6V1F,-,-,1.0,PPI
7295,TXN,6647,SOD1,-,-,1.0,PPI
7295,TXN,678,ZFP36L2,-,-,1.0,PPI
7295,TXN,4217,MAP3K5,-,-,1.0,PPI
7295,TXN,5224,PGAM2,-,-,1.0,PPI
7295,TXN,4778,NFE2,-,-,1.0,PPI
7295,TXN,1979,EIF4EBP2,-,-,1.0,PPI
3484,IGFBP1,5774,PTPN3,-,-,1.0,PPI
241,ALOX5AP,241,ALOX5AP,PF01124-PF01124,-,1.0,PPI-DDI
53632,PRKAG3,5563,PRKAA2,PF00571-PF00069 ; PF00571-PF16579,-,1.0,PPI-DDI
11274,USP18,1938,EEF2,-,-,1.0,PPI
9022,CLIC3,22928,SEPHS2,-,-,1.0,PPI
6659,SOX4,58480,RHOU,-,-,1.0,PPI
201562,HACD2,719,C3AR1,-,-,1.0,PPI
201562,HACD2,11041,B4GAT1,-,-,1.0,PPI
201562,HACD2,150737,TTC30B,-,-,1.0,PPI
83729,INHBE,10584,COLEC10,-,-,1.0,PPI
8613,PLPP3,8613,PLPP3,PF01569-PF01569,-,1.0,PPI-DDI
8613,PLPP3,4893,NRAS,-,-,1.0,PPI
128866,CHMP4B,79643,CHMP6,PF03357-PF03357,-,1.0,PPI-DDI
128866,CHMP4B,79077,DCTPP1,-,-,1.0,PPI
128866,CHMP4B,1937,EEF1G,-,-,1.0,PPI
128866,CHMP4B,7879,RAB7A,-,-,1.0,PPI
128866,CHMP4B,128866,CHMP4B,PF03357-PF03357,-,1.0,PPI-DDI
9570,GOSR2,55454,CSGALNACT2,-,-,1.0,PPI
9570,GOSR2,4893,NRAS,-,-,1.0,PPI
9570,GOSR2,100132565,GOLGA8F,-,-,1.0,PPI
203111,ERICH5,84948,TIGD5,-,-,1.0,PPI
57050,UTP3,58480,RHOU,-,-,1.0,PPI
81876,RAB1B,10614,HEXIM1,-,-,1.0,PPI
81876,RAB1B,7879,RAB7A,PF00071-PF00071,PF00071-PF08477,0.5,PPI-DDI
55794,DDX28,79188,TMEM43,-,-,1.0,PPI
11187,PKP3,1829,DSG2,PF00514-PF00028,-,1.0,PPI-DDI
11187,PKP3,83987,CCDC8,-,-,1.0,PPI
11187,PKP3,4893,NRAS,PF00514-PF00071,-,1.0,PPI-DDI
11187,PKP3,6118,RPA2,-,-,1.0,PPI
11187,PKP3,22919,MAPRE1,-,-,1.0,PPI
11187,PKP3,83851,SYT16,-,-,1.0,PPI
11187,PKP3,2810,SFN,-,-,1.0,PPI
8969,H2AC11,10614,HEXIM1,-,-,1.0,PPI
9739,SETD1A,3301,DNAJA1,-,-,1.0,PPI
9739,SETD1A,2810,SFN,-,-,1.0,PPI
64377,CHST8,51142,CHCHD2,-,-,1.0,PPI
64377,CHST8,341640,FREM2,-,-,1.0,PPI
64377,CHST8,26002,MOXD1,-,-,1.0,PPI
4014,LOR,4014,LOR,-,-,1.0,PPI
4014,LOR,5266,PI3,-,-,1.0,PPI
4014,LOR,7431,VIM,-,-,1.0,PPI
4014,LOR,3713,IVL,-,-,1.0,PPI
84948,TIGD5,22979,EFR3B,-,-,1.0,PPI
22979,EFR3B,4893,NRAS,-,-,1.0,PPI
644943,RASSF10,6278,S100A7,-,-,1.0,PPI
51361,HOOK1,51361,HOOK1,PF05622-PF05622,-,1.0,PPI-DDI
51361,HOOK1,51084,CRYL1,-,-,1.0,PPI
140458,ASB5,3301,DNAJA1,-,-,1.0,PPI
51084,CRYL1,2149,F2R,-,-,1.0,PPI
51084,CRYL1,55181,SMG8,-,-,1.0,PPI
810,CALML3,22919,MAPRE1,PF13499-PF00307,-,1.0,PPI-DDI
810,CALML3,81285,OR51E2,-,-,1.0,PPI
8804,CREG1,84078,KBTBD7,-,-,1.0,PPI
7386,UQCRFS1,219,ALDH1B1,-,-,1.0,PPI
7386,UQCRFS1,3956,LGALS1,-,-,1.0,PPI
919,CD247,916,CD3E,PF02189-PF02189,-,1.0,PPI-DDI
919,CD247,867,CBL,PF02189-PF02761 ; PF02189-PF02762 ; PF02189-PF02262,-,1.0,PPI-DDI
919,CD247,84174,SLA2,PF02189-PF00017,-,1.0,PPI-DDI
10435,CDC42EP2,4893,NRAS,PF00786-PF00071,-,1.0,PPI-DDI
79814,AGMAT,83443,SF3B5,-,-,1.0,PPI
26136,TES,9319,TRIP13,-,-,1.0,PPI
26136,TES,3301,DNAJA1,-,-,1.0,PPI
26136,TES,6624,FSCN1,-,-,1.0,PPI
26136,TES,26136,TES,PF00412-PF00412,-,1.0,PPI-DDI
26136,TES,65124,SOWAHC,PF00412-PF12796,-,1.0,PPI-DDI
26136,TES,79626,TNFAIP8L2,-,-,1.0,PPI
26136,TES,3476,IGBP1,-,-,1.0,PPI
26136,TES,3872,KRT17,-,-,1.0,PPI
26136,TES,7431,VIM,-,-,1.0,PPI
26136,TES,26958,COPG2,-,-,1.0,PPI
26136,TES,3315,HSPB1,-,-,1.0,PPI
121355,GTSF1,3315,HSPB1,-,-,1.0,PPI
121355,GTSF1,4893,NRAS,-,-,1.0,PPI
3354,HTR1E,4223,MEOX2,-,-,1.0,PPI
79165,LENG1,79165,LENG1,-,-,1.0,PPI
79165,LENG1,8676,STX11,-,-,1.0,PPI
79165,LENG1,1230,CCR1,-,-,1.0,PPI
58511,DNASE2B,54915,YTHDF1,-,-,1.0,PPI
58511,DNASE2B,341640,FREM2,-,-,1.0,PPI
4131,MAP1B,2810,SFN,-,-,1.0,PPI
4131,MAP1B,83987,CCDC8,-,-,1.0,PPI
4131,MAP1B,126393,HSPB6,-,-,1.0,PPI
4131,MAP1B,81631,MAP1LC3B,-,-,1.0,PPI
4131,MAP1B,283349,RASSF3,-,-,1.0,PPI
414149,ACBD7,2781,GNAZ,-,-,1.0,PPI
154197,PNLDC1,55454,CSGALNACT2,-,-,1.0,PPI
150,ADRA2A,150,ADRA2A,PF00001-PF00001,-,1.0,PPI-DDI
9240,PNMA1,84968,PNMA6A,-,-,1.0,PPI
9240,PNMA1,124220,ZG16B,-,-,1.0,PPI
9240,PNMA1,7114,TMSB4X,-,-,1.0,PPI
9240,PNMA1,221421,RSPH9,-,-,1.0,PPI
9240,PNMA1,9240,PNMA1,-,-,1.0,PPI
285636,C5orf51,7879,RAB7A,-,-,1.0,PPI
132884,EVC2,64746,ACBD3,-,-,1.0,PPI
132884,EVC2,51015,ISOC1,-,-,1.0,PPI
4223,MEOX2,100132565,GOLGA8F,-,-,1.0,PPI
4223,MEOX2,2519,FUCA2,-,-,1.0,PPI
4223,MEOX2,140735,DYNLL2,-,-,1.0,PPI
4223,MEOX2,8676,STX11,-,-,1.0,PPI
4223,MEOX2,340359,KLHL38,-,-,1.0,PPI
4223,MEOX2,4908,NTF3,-,-,1.0,PPI
4223,MEOX2,84547,PGBD1,-,-,1.0,PPI
4223,MEOX2,3846,KRTAP5-9,-,-,1.0,PPI
4223,MEOX2,5733,PTGER3,-,-,1.0,PPI
4223,MEOX2,6999,TDO2,-,-,1.0,PPI
4223,MEOX2,9889,ZBED4,-,-,1.0,PPI
4223,MEOX2,200132,TCTEX1D1,-,-,1.0,PPI
79866,BORA,56001,NXF2,-,-,1.0,PPI
169522,KCNV2,3745,KCNB1,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
127833,SYT2,33,ACADL,-,-,1.0,PPI
9334,B4GALT5,6782,HSPA13,-,-,1.0,PPI
9334,B4GALT5,116254,GINM1,-,-,1.0,PPI
9334,B4GALT5,9466,IL27RA,-,-,1.0,PPI
2203,FBP1,56833,SLAMF8,-,-,1.0,PPI
2203,FBP1,2203,FBP1,PF00316-PF00316,-,1.0,PPI-DDI
388697,HRNR,83987,CCDC8,-,-,1.0,PPI
388697,HRNR,10614,HEXIM1,-,-,1.0,PPI
388697,HRNR,3872,KRT17,-,-,1.0,PPI
388697,HRNR,6647,SOD1,-,-,1.0,PPI
79589,RNF128,79589,RNF128,PF02225-PF02225 ; PF13639-PF13639,-,1.0,PPI-DDI
219,ALDH1B1,22803,XRN2,-,-,1.0,PPI
219,ALDH1B1,10614,HEXIM1,-,-,1.0,PPI
57216,VANGL2,974,CD79B,-,-,1.0,PPI
57216,VANGL2,22987,SV2C,-,-,1.0,PPI
57216,VANGL2,4893,NRAS,-,-,1.0,PPI
57216,VANGL2,5733,PTGER3,-,-,1.0,PPI
57216,VANGL2,5774,PTPN3,-,-,1.0,PPI
57216,VANGL2,148066,ZNRF4,-,-,1.0,PPI
151963,MB21D2,3763,KCNJ6,-,-,1.0,PPI
5577,PRKAR2B,124220,ZG16B,-,-,1.0,PPI
5577,PRKAR2B,2773,GNAI3,-,-,1.0,PPI
5577,PRKAR2B,22919,MAPRE1,-,-,1.0,PPI
5577,PRKAR2B,445815,PALM2AKAP2,-,-,1.0,PPI
5577,PRKAR2B,5568,PRKACG,PF00027-PF00069 ; PF02197-PF00069,-,1.0,PPI-DDI
55454,CSGALNACT2,116254,GINM1,-,-,1.0,PPI
55454,CSGALNACT2,2523,FUT1,-,-,1.0,PPI
55454,CSGALNACT2,7779,SLC30A1,-,-,1.0,PPI
55454,CSGALNACT2,83987,CCDC8,-,-,1.0,PPI
7464,CORO2A,120939,TMEM52B,-,-,1.0,PPI
2810,SFN,54926,UBE2R2,-,-,1.0,PPI
2810,SFN,8411,EEA1,-,-,1.0,PPI
2810,SFN,7532,YWHAG,PF00244-PF00244,-,1.0,PPI-DDI
2810,SFN,5479,PPIB,-,-,1.0,PPI
2810,SFN,5509,PPP1R3D,-,-,1.0,PPI
2810,SFN,9721,GPRIN2,-,-,1.0,PPI
2810,SFN,5774,PTPN3,-,-,1.0,PPI
2810,SFN,3476,IGBP1,-,-,1.0,PPI
2810,SFN,2810,SFN,PF00244-PF00244,-,1.0,PPI-DDI
2810,SFN,10929,SRSF8,-,-,1.0,PPI
2810,SFN,6130,RPL7A,-,-,1.0,PPI
2810,SFN,23328,SASH1,-,-,1.0,PPI
2810,SFN,867,CBL,-,-,1.0,PPI
51146,A4GNT,3239,HOXD13,-,-,1.0,PPI
340359,KLHL38,4105,MAGEA6,-,-,1.0,PPI
340359,KLHL38,3846,KRTAP5-9,-,-,1.0,PPI
340359,KLHL38,4893,NRAS,-,-,1.0,PPI
10166,SLC25A15,124220,ZG16B,-,-,1.0,PPI
148979,GLIS1,148979,GLIS1,PF00096-PF00096,-,1.0,PPI-DDI
22803,XRN2,27258,LSM3,-,-,1.0,PPI
22803,XRN2,27304,MOCS3,-,-,1.0,PPI
22803,XRN2,10614,HEXIM1,-,-,1.0,PPI
22803,XRN2,23532,PRAME,-,-,1.0,PPI
22803,XRN2,6118,RPA2,-,-,1.0,PPI
64425,POLR1E,84078,KBTBD7,-,-,1.0,PPI
26002,MOXD1,170589,GPHA2,-,-,1.0,PPI
116496,NIBAN1,83987,CCDC8,-,-,1.0,PPI
26958,COPG2,10614,HEXIM1,-,-,1.0,PPI
26958,COPG2,26958,COPG2,PF16381-PF08752 ; PF08752-PF16381 ; PF08752-PF01602 ; PF01602-PF08752 ; PF01602-PF01602,-,1.0,PPI-DDI
25788,RAD54B,25788,RAD54B,-,PF00271-PF00271 ; PF00271-PF00176 ; PF00176-PF00271 ; PF00176-PF00176,0.0,PPI-DDI
167127,UGT3A2,2523,FUT1,-,-,1.0,PPI
55609,ZNF280C,84984,CEP19,-,-,1.0,PPI
6999,TDO2,55170,PRMT6,-,-,1.0,PPI
6999,TDO2,6999,TDO2,PF03301-PF03301,-,1.0,PPI-DDI
166752,FREM3,3872,KRT17,-,-,1.0,PPI
3315,HSPB1,131831,ERICH6,-,-,1.0,PPI
3315,HSPB1,55699,IARS2,-,-,1.0,PPI
3315,HSPB1,126393,HSPB6,PF00011-PF00525 ; PF00011-PF00011,-,1.0,PPI-DDI
3315,HSPB1,9182,RASSF9,-,-,1.0,PPI
3315,HSPB1,6118,RPA2,-,-,1.0,PPI
3315,HSPB1,27258,LSM3,-,-,1.0,PPI
3315,HSPB1,23429,RYBP,-,-,1.0,PPI
3315,HSPB1,3872,KRT17,-,-,1.0,PPI
3315,HSPB1,23235,SIK2,-,-,1.0,PPI
3315,HSPB1,3188,HNRNPH2,-,-,1.0,PPI
3315,HSPB1,3315,HSPB1,PF00011-PF00011,-,1.0,PPI-DDI
3315,HSPB1,7431,VIM,-,-,1.0,PPI
3315,HSPB1,26353,HSPB8,PF00011-PF00011,-,1.0,PPI-DDI
3315,HSPB1,2073,ERCC5,-,-,1.0,PPI
3315,HSPB1,29950,SERTAD1,-,-,1.0,PPI
3315,HSPB1,5774,PTPN3,-,-,1.0,PPI
3315,HSPB1,3476,IGBP1,-,-,1.0,PPI
3315,HSPB1,3181,HNRNPA2B1,-,-,1.0,PPI
3315,HSPB1,4478,MSN,-,-,1.0,PPI
11063,SOX30,2773,GNAI3,-,-,1.0,PPI
6048,RNF5,2740,GLP1R,-,-,1.0,PPI
6048,RNF5,6048,RNF5,PF13920-PF13920,-,1.0,PPI-DDI
403341,ZBTB34,2304,FOXE1,PF00096-PF00250,-,1.0,PPI-DDI
9917,FAM20B,57168,ASPHD2,-,-,1.0,PPI
9917,FAM20B,974,CD79B,-,-,1.0,PPI
5806,PTX3,8817,FGF18,-,-,1.0,PPI
5806,PTX3,4543,MTNR1A,-,-,1.0,PPI
5806,PTX3,10584,COLEC10,-,-,1.0,PPI
155382,VPS37D,55165,CEP55,-,-,1.0,PPI
9466,IL27RA,2683,B4GALT1,-,-,1.0,PPI
9466,IL27RA,8744,TNFSF9,PF00041-PF00229,-,1.0,PPI-DDI
3301,DNAJA1,2021,ENDOG,-,-,1.0,PPI
3301,DNAJA1,114885,OSBPL11,-,-,1.0,PPI
3301,DNAJA1,5241,PGR,-,-,1.0,PPI
3301,DNAJA1,3301,DNAJA1,PF00226-PF00226 ; PF00226-PF00684 ; PF00226-PF01556 ; PF00684-PF00226 ; PF00684-PF00684 ; PF00684-PF01556 ; PF01556-PF00226 ; PF01556-PF00684 ; PF01556-PF01556,-,1.0,PPI-DDI
3301,DNAJA1,2861,GPR37,-,-,1.0,PPI
3301,DNAJA1,10614,HEXIM1,-,-,1.0,PPI
1392,CRH,1395,CRHR2,PF00473-PF02793,-,1.0,PPI-DDI
1392,CRH,6237,RRAS,-,-,1.0,PPI
5568,PRKACG,2021,ENDOG,-,-,1.0,PPI
3642,INSM1,4613,MYCN,-,-,1.0,PPI
7380,UPK3A,7348,UPK1B,-,-,1.0,PPI
6004,RGS16,2773,GNAI3,PF00615-PF00503,-,1.0,PPI-DDI
6004,RGS16,6768,ST14,-,-,1.0,PPI
100134938,UPK3BL1,148066,ZNRF4,-,-,1.0,PPI
93,ACVR2B,116254,GINM1,-,-,1.0,PPI
93,ACVR2B,974,CD79B,PF00069-PF07686 ; PF01064-PF07686,-,1.0,PPI-DDI
93,ACVR2B,5733,PTGER3,-,-,1.0,PPI
93,ACVR2B,2925,GRPR,-,-,1.0,PPI
93,ACVR2B,148066,ZNRF4,-,-,1.0,PPI
114798,SLITRK1,114798,SLITRK1,PF13855-PF13855,-,1.0,PPI-DDI
143244,EIF5AL1,5479,PPIB,-,-,1.0,PPI
143244,EIF5AL1,10614,HEXIM1,-,-,1.0,PPI
143244,EIF5AL1,4478,MSN,-,-,1.0,PPI
143244,EIF5AL1,3872,KRT17,-,-,1.0,PPI
8349,H2BC21,55170,PRMT6,-,-,1.0,PPI
8349,H2BC21,56254,RNF20,-,-,1.0,PPI
8349,H2BC21,8337,H2AC18,PF00125-PF00125 ; PF00125-PF16211,-,1.0,PPI-DDI
8349,H2BC21,10614,HEXIM1,-,-,1.0,PPI
8349,H2BC21,8353,H3C6,PF00125-PF00125,-,1.0,PPI-DDI
8349,H2BC21,23532,PRAME,-,-,1.0,PPI
8349,H2BC21,11329,STK38,PF00125-PF00069,-,1.0,PPI-DDI
6097,RORC,10647,SCGB1D2,-,-,1.0,PPI
6036,RNASE2,126006,PCP2,-,-,1.0,PPI
7779,SLC30A1,4543,MTNR1A,-,-,1.0,PPI
7779,SLC30A1,4893,NRAS,-,-,1.0,PPI
666,BOK,84273,NOA1,-,-,1.0,PPI
128312,H2BU1,10614,HEXIM1,-,-,1.0,PPI
283518,KCNRG,283518,KCNRG,PF02214-PF02214,-,1.0,PPI-DDI
5479,PPIB,479,ATP12A,-,-,1.0,PPI
5479,PPIB,10614,HEXIM1,-,-,1.0,PPI
5479,PPIB,678,ZFP36L2,-,-,1.0,PPI
5479,PPIB,2740,GLP1R,-,-,1.0,PPI
341883,LRRC9,678,ZFP36L2,-,-,1.0,PPI
26508,HEYL,57473,ZNF512B,-,-,1.0,PPI
8353,H3C6,79080,CCDC86,-,-,1.0,PPI
8353,H3C6,83443,SF3B5,-,-,1.0,PPI
8353,H3C6,6130,RPL7A,-,-,1.0,PPI
8353,H3C6,11329,STK38,PF00125-PF00069,-,1.0,PPI-DDI
924,CD7,3956,LGALS1,-,-,1.0,PPI
924,CD7,55361,PI4K2A,-,-,1.0,PPI
90187,EMILIN3,10562,OLFM4,-,-,1.0,PPI
90187,EMILIN3,346689,KLRG2,-,-,1.0,PPI
144983,HNRNPA1L2,4520,MTF1,PF00076-PF00096,-,1.0,PPI-DDI
144983,HNRNPA1L2,3188,HNRNPH2,PF00076-PF00076 ; PF00076-PF08080,-,1.0,PPI-DDI
144983,HNRNPA1L2,10614,HEXIM1,-,-,1.0,PPI
4201,MEA1,3476,IGBP1,-,-,1.0,PPI
3431,SP110,4674,NAP1L2,-,-,1.0,PPI
5023,P2RX1,55361,PI4K2A,-,-,1.0,PPI
84684,INSM2,58480,RHOU,-,-,1.0,PPI
5774,PTPN3,7532,YWHAG,-,-,1.0,PPI
5774,PTPN3,5774,PTPN3,PF09380-PF09380 ; PF09380-PF00373 ; PF09380-PF09379 ; PF00102-PF00102 ; PF00102-PF00373 ; PF00102-PF00595 ; PF00373-PF09380 ; PF00373-PF00102 ; PF00373-PF00373 ; PF00373-PF00595 ; PF00373-PF09379 ; PF00595-PF00102 ; PF00595-PF00373 ; PF00595-PF00595 ; PF09379-PF09380 ; PF09379-PF00373 ; PF09379-PF09379,-,1.0,PPI-DDI
8894,EIF2S2,6118,RPA2,-,-,1.0,PPI
346689,KLRG2,8744,TNFSF9,-,PF00059-PF00229,0.0,PPI-DDI
346689,KLRG2,4893,NRAS,-,-,1.0,PPI
346689,KLRG2,727936,GXYLT2,-,-,1.0,PPI
81572,PDRG1,123169,LEO1,-,-,1.0,PPI
81572,PDRG1,81572,PDRG1,PF01920-PF01920,-,1.0,PPI-DDI
57473,ZNF512B,83987,CCDC8,-,-,1.0,PPI
154467,CCDC167,4543,MTNR1A,-,-,1.0,PPI
154467,CCDC167,2740,GLP1R,-,-,1.0,PPI
57622,LRFN1,344558,SH3RF3,-,-,1.0,PPI
57622,LRFN1,3452,IFNA21,-,-,1.0,PPI
439,GET3,5689,PSMB1,-,-,1.0,PPI
439,GET3,123169,LEO1,-,-,1.0,PPI
439,GET3,8862,APLN,-,-,1.0,PPI
439,GET3,439,GET3,PF02374-PF02374,-,1.0,PPI-DDI
4893,NRAS,64798,DEPTOR,-,-,1.0,PPI
4893,NRAS,9118,INA,-,-,1.0,PPI
4893,NRAS,1829,DSG2,-,-,1.0,PPI
4893,NRAS,1949,EFNB3,-,-,1.0,PPI
4893,NRAS,79643,CHMP6,-,-,1.0,PPI
4893,NRAS,65108,MARCKSL1,-,-,1.0,PPI
4893,NRAS,2042,EPHA3,PF00071-PF00041 ; PF00071-PF07714,-,1.0,PPI-DDI
4893,NRAS,8976,WASL,PF00071-PF00786,-,1.0,PPI-DDI
4893,NRAS,3050,HBZ,-,-,1.0,PPI
4893,NRAS,221074,SLC39A12,-,-,1.0,PPI
4893,NRAS,54821,ERCC6L,-,-,1.0,PPI
4893,NRAS,387914,SHISA2,-,-,1.0,PPI
4893,NRAS,353345,GPR141,-,-,1.0,PPI
4893,NRAS,4478,MSN,PF00071-PF00373,-,1.0,PPI-DDI
4893,NRAS,4893,NRAS,PF00071-PF00071,-,1.0,PPI-DDI
4893,NRAS,867,CBL,-,-,1.0,PPI
27340,UTP20,2300,FOXL1,-,-,1.0,PPI
27340,UTP20,83987,CCDC8,-,-,1.0,PPI
1178,CLC,1178,CLC,PF00337-PF00337,-,1.0,PPI-DDI
58480,RHOU,9721,GPRIN2,-,-,1.0,PPI
58480,RHOU,345275,HSD17B13,-,-,1.0,PPI
58480,RHOU,27198,HCAR1,-,-,1.0,PPI
79697,RIOX1,7431,VIM,-,-,1.0,PPI
6750,SST,6753,SSTR3,-,-,1.0,PPI
94031,HTRA3,10614,HEXIM1,-,-,1.0,PPI
4543,MTNR1A,2773,GNAI3,PF00001-PF00503,-,1.0,PPI-DDI
4543,MTNR1A,6664,SOX11,-,-,1.0,PPI
4543,MTNR1A,8263,F8A1,-,-,1.0,PPI
4543,MTNR1A,10949,HNRNPA0,-,-,1.0,PPI
4543,MTNR1A,266812,NAP1L5,-,-,1.0,PPI
4543,MTNR1A,429,ASCL1,-,-,1.0,PPI
4543,MTNR1A,1937,EEF1G,-,-,1.0,PPI
4543,MTNR1A,10130,PDIA6,PF00001-PF00085,-,1.0,PPI-DDI
9319,TRIP13,9319,TRIP13,PF00004-PF00004,-,1.0,PPI-DDI
9319,TRIP13,9721,GPRIN2,-,-,1.0,PPI
9319,TRIP13,83987,CCDC8,-,-,1.0,PPI
23429,RYBP,132625,ZFP42,-,-,1.0,PPI
23429,RYBP,9111,NMI,-,-,1.0,PPI
23429,RYBP,6015,RING1,PF17219-PF16207,-,1.0,PPI-DDI
6249,CLIP1,22919,MAPRE1,-,PF01302-PF03271,0.0,PPI-DDI
