Protein 1,Protein 1 name,Protein 2,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
2977,GUCY1A2,6640,SNTA1,-,-,1.0,PPI
135114,HINT3,58480,RHOU,-,-,1.0,PPI
3127,HLA-DRB5,3122,HLA-DRA,PF00969-PF00993 ; PF00969-PF07654 ; PF07654-PF00993 ; PF07654-PF07654,-,1.0,PPI-DDI
58511,DNASE2B,341640,FREM2,-,-,1.0,PPI
23753,SDF2L1,7476,WNT7A,-,-,1.0,PPI
23753,SDF2L1,56851,EMC7,-,-,1.0,PPI
23753,SDF2L1,131368,ZPLD1,-,-,1.0,PPI
26227,PHGDH,7386,UQCRFS1,-,-,1.0,PPI
26227,PHGDH,29978,UBQLN2,-,-,1.0,PPI
26227,PHGDH,114990,VASN,-,-,1.0,PPI
26227,PHGDH,84675,TRIM55,-,-,1.0,PPI
26227,PHGDH,3945,LDHB,-,-,1.0,PPI
26227,PHGDH,6615,SNAI1,PF00389-PF00096 ; PF02826-PF00096,-,1.0,PPI-DDI
100132565,GOLGA8F,9570,GOSR2,-,-,1.0,PPI
6689,SPIB,1870,E2F2,-,-,1.0,PPI
6689,SPIB,2033,EP300,-,-,1.0,PPI
6689,SPIB,6689,SPIB,-,PF00178-PF00178,0.0,PPI-DDI
55361,PI4K2A,5023,P2RX1,-,-,1.0,PPI
1282,COL4A1,4318,MMP9,-,-,1.0,PPI
1282,COL4A1,1282,COL4A1,PF01413-PF01413 ; PF01391-PF01391,-,1.0,PPI-DDI
345275,HSD17B13,58480,RHOU,-,-,1.0,PPI
56623,INPP5E,344558,SH3RF3,-,-,1.0,PPI
56623,INPP5E,57460,PPM1H,-,-,1.0,PPI
56623,INPP5E,57622,LRFN1,-,-,1.0,PPI
2683,B4GALT1,9466,IL27RA,-,-,1.0,PPI
2683,B4GALT1,2033,EP300,-,-,1.0,PPI
2683,B4GALT1,2683,B4GALT1,PF02709-PF02709 ; PF02709-PF13733 ; PF13733-PF02709 ; PF13733-PF13733,-,1.0,PPI-DDI
390916,NUDT19,9804,TOMM20,-,-,1.0,PPI
3673,ITGA2,79908,BTNL8,-,PF00092-PF07686,0.0,PPI-DDI
4068,SH2D1A,89884,LHX4,-,-,1.0,PPI
51639,SF3B6,6280,S100A9,-,-,1.0,PPI
51639,SF3B6,84675,TRIM55,-,-,1.0,PPI
51639,SF3B6,83443,SF3B5,-,-,1.0,PPI
80789,INTS5,123169,LEO1,-,-,1.0,PPI
80789,INTS5,4887,NPY2R,-,-,1.0,PPI
80789,INTS5,1132,CHRM4,-,-,1.0,PPI
7879,RAB7A,79188,TMEM43,-,-,1.0,PPI
7879,RAB7A,81876,RAB1B,PF00071-PF00071,PF08477-PF00071,0.5,PPI-DDI
7879,RAB7A,7879,RAB7A,PF00071-PF00071,PF00071-PF08477 ; PF08477-PF00071 ; PF08477-PF08477,0.25,PPI-DDI
7879,RAB7A,10970,CKAP4,-,-,1.0,PPI
7879,RAB7A,128866,CHMP4B,-,-,1.0,PPI
7879,RAB7A,4713,NDUFB7,-,-,1.0,PPI
7879,RAB7A,9550,ATP6V1G1,-,-,1.0,PPI
7879,RAB7A,284119,CAVIN1,-,-,1.0,PPI
7879,RAB7A,10550,ARL6IP5,-,-,1.0,PPI
7879,RAB7A,115207,KCTD12,-,-,1.0,PPI
94234,FOXQ1,79080,CCDC86,-,-,1.0,PPI
94234,FOXQ1,3799,KIF5B,-,-,1.0,PPI
166752,FREM3,3872,KRT17,-,-,1.0,PPI
26145,IRF2BP1,64207,IRF2BPL,-,-,1.0,PPI
26145,IRF2BP1,6657,SOX2,-,-,1.0,PPI
26145,IRF2BP1,26145,IRF2BP1,PF00097-PF00097,-,1.0,PPI-DDI
80301,PLEKHO2,56254,RNF20,-,-,1.0,PPI
140735,DYNLL2,140735,DYNLL2,PF01221-PF01221,-,1.0,PPI-DDI
140735,DYNLL2,9721,GPRIN2,-,-,1.0,PPI
79571,GCC1,11339,OIP5,-,-,1.0,PPI
341640,FREM2,64377,CHST8,-,-,1.0,PPI
22853,LMTK2,22853,LMTK2,PF07714-PF07714,-,1.0,PPI-DDI
22853,LMTK2,9107,MTMR6,-,-,1.0,PPI
2073,ERCC5,2074,ERCC6,-,PF00867-PF00271 ; PF00752-PF00271,0.0,PPI-DDI
2073,ERCC5,3315,HSPB1,-,-,1.0,PPI
1979,EIF4EBP2,145226,RDH12,-,-,1.0,PPI
9152,SLC6A5,10550,ARL6IP5,-,-,1.0,PPI
651,BMP3,55170,PRMT6,-,-,1.0,PPI
3305,HSPA1L,51495,HACD3,-,-,1.0,PPI
3305,HSPA1L,4751,NEK2,PF00012-PF00069,-,1.0,PPI-DDI
3305,HSPA1L,7283,TUBG1,-,-,1.0,PPI
3305,HSPA1L,29978,UBQLN2,-,-,1.0,PPI
3305,HSPA1L,4713,NDUFB7,-,-,1.0,PPI
3305,HSPA1L,3310,HSPA6,PF00012-PF00012,-,1.0,PPI-DDI
3305,HSPA1L,894,CCND2,PF00012-PF00134,-,1.0,PPI-DDI
3305,HSPA1L,867,CBL,-,-,1.0,PPI
84612,PARD6B,55699,IARS2,-,-,1.0,PPI
84612,PARD6B,84078,KBTBD7,-,-,1.0,PPI
65124,SOWAHC,26136,TES,PF12796-PF00412,-,1.0,PPI-DDI
2302,FOXJ1,11339,OIP5,-,-,1.0,PPI
388697,HRNR,6647,SOD1,-,-,1.0,PPI
388697,HRNR,3872,KRT17,-,-,1.0,PPI
19,ABCA1,23673,STX12,-,-,1.0,PPI
22919,MAPRE1,22919,MAPRE1,PF03271-PF03271 ; PF00307-PF00307,-,1.0,PPI-DDI
22919,MAPRE1,286077,FAM83H,-,-,1.0,PPI
22919,MAPRE1,6249,CLIP1,-,PF03271-PF01302,0.0,PPI-DDI
11041,B4GAT1,26507,CNNM1,-,-,1.0,PPI
79594,MUL1,79594,MUL1,PF13920-PF13920,-,1.0,PPI-DDI
93,ACVR2B,5733,PTGER3,-,-,1.0,PPI
93,ACVR2B,8200,GDF5,PF00069-PF00019 ; PF01064-PF00019,-,1.0,PPI-DDI
93,ACVR2B,2925,GRPR,-,-,1.0,PPI
93,ACVR2B,55754,TMEM30A,-,-,1.0,PPI
93,ACVR2B,148066,ZNRF4,-,-,1.0,PPI
93,ACVR2B,2660,MSTN,PF00069-PF00019 ; PF01064-PF00019,-,1.0,PPI-DDI
93,ACVR2B,654,BMP6,PF00069-PF00019 ; PF01064-PF00019,-,1.0,PPI-DDI
93,ACVR2B,4838,NODAL,PF00069-PF00019 ; PF01064-PF00019,-,1.0,PPI-DDI
2306,FOXD2,2298,FOXD4,PF00250-PF00250,-,1.0,PPI-DDI
894,CCND2,56159,TEX11,-,-,1.0,PPI
894,CCND2,3315,HSPB1,-,-,1.0,PPI
894,CCND2,894,CCND2,PF02984-PF02984 ; PF02984-PF00134 ; PF00134-PF02984 ; PF00134-PF00134,-,1.0,PPI-DDI
3020,H3-3A,7054,TH,-,-,1.0,PPI
3020,H3-3A,64925,CCDC71,-,-,1.0,PPI
3020,H3-3A,79813,EHMT1,-,-,1.0,PPI
3020,H3-3A,2033,EP300,PF00125-PF08214 ; PF00125-PF00439,-,1.0,PPI-DDI
10324,KLHL41,10324,KLHL41,PF01344-PF01344 ; PF00651-PF00651 ; PF00651-PF07707 ; PF07707-PF00651,-,1.0,PPI-DDI
123722,FSD2,79165,LENG1,-,-,1.0,PPI
4255,MGMT,64806,IL25,-,-,1.0,PPI
4255,MGMT,7431,VIM,-,-,1.0,PPI
4255,MGMT,2033,EP300,-,-,1.0,PPI
5563,PRKAA2,4892,NRAP,PF00069-PF00412,-,1.0,PPI-DDI
9334,B4GALT5,6782,HSPA13,-,-,1.0,PPI
9334,B4GALT5,9466,IL27RA,-,-,1.0,PPI
10550,ARL6IP5,4893,NRAS,-,-,1.0,PPI
10550,ARL6IP5,91445,RNF185,-,-,1.0,PPI
26002,MOXD1,64377,CHST8,-,-,1.0,PPI
8642,DCHS1,644591,PPIAL4G,-,-,1.0,PPI
154197,PNLDC1,55454,CSGALNACT2,-,-,1.0,PPI
9739,SETD1A,9126,SMC3,-,-,1.0,PPI
9739,SETD1A,2033,EP300,PF00076-PF00439,-,1.0,PPI-DDI
9739,SETD1A,3929,LBP,-,-,1.0,PPI
9739,SETD1A,126961,H3C14,-,-,1.0,PPI
11166,SOX21,6657,SOX2,PF00505-PF00505,-,1.0,PPI-DDI
5806,PTX3,10584,COLEC10,-,-,1.0,PPI
5806,PTX3,8817,FGF18,-,-,1.0,PPI
2230,FDX1,1583,CYP11A1,PF00111-PF00067,-,1.0,PPI-DDI
84618,NT5C1A,4887,NPY2R,-,-,1.0,PPI
6374,CXCL5,4318,MMP9,-,-,1.0,PPI
80343,SEL1L2,9804,TOMM20,-,-,1.0,PPI
377630,USP17L2,7291,TWIST1,-,-,1.0,PPI
377630,USP17L2,6615,SNAI1,PF00443-PF00096,-,1.0,PPI-DDI
382,ARF6,379,ARL4D,PF00025-PF00025,-,1.0,PPI-DDI
382,ARF6,4893,NRAS,PF00025-PF00071,-,1.0,PPI-DDI
5940,RBMY1F,5940,RBMY1F,-,-,1.0,PPI
5940,RBMY1F,27350,APOBEC3C,-,-,1.0,PPI
100287171,WASHC1,8411,EEA1,-,-,1.0,PPI
51015,ISOC1,23071,ERP44,-,-,1.0,PPI
51015,ISOC1,132884,EVC2,-,-,1.0,PPI
6751,SSTR1,6640,SNTA1,PF00001-PF00595,-,1.0,PPI-DDI
137868,SGCZ,132720,FAM241A,-,-,1.0,PPI
221662,RBM24,3713,IVL,-,-,1.0,PPI
25803,SPDEF,4824,NKX3-1,-,-,1.0,PPI
6278,S100A7,9182,RASSF9,-,-,1.0,PPI
6278,S100A7,4751,NEK2,-,-,1.0,PPI
170850,KCNG3,3745,KCNB1,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
27143,PALD1,81030,ZBP1,-,-,1.0,PPI
9107,MTMR6,9107,MTMR6,PF06602-PF06602,-,1.0,PPI-DDI
387032,ZKSCAN4,387032,ZKSCAN4,PF00096-PF00096 ; PF00096-PF01352 ; PF02023-PF02023 ; PF02023-PF01352 ; PF01352-PF00096 ; PF01352-PF02023,-,1.0,PPI-DDI
144811,LACC1,57532,NUFIP2,-,-,1.0,PPI
144811,LACC1,1164,CKS2,-,-,1.0,PPI
144811,LACC1,9550,ATP6V1G1,-,-,1.0,PPI
144811,LACC1,8338,H2AC20,-,-,1.0,PPI
144811,LACC1,440686,H3-2,-,-,1.0,PPI
144811,LACC1,51526,OSER1,-,-,1.0,PPI
79866,BORA,79596,OBI1,-,-,1.0,PPI
79866,BORA,56001,NXF2,-,-,1.0,PPI
6640,SNTA1,150,ADRA2A,PF00595-PF00001,-,1.0,PPI-DDI
6640,SNTA1,3578,IL9,-,-,1.0,PPI
6640,SNTA1,57692,MAGEE1,-,-,1.0,PPI
6640,SNTA1,3761,KCNJ4,-,-,1.0,PPI
6640,SNTA1,3741,KCNA5,PF00595-PF02214,-,1.0,PPI-DDI
6640,SNTA1,142680,SLC34A3,-,-,1.0,PPI
2596,GAP43,84948,TIGD5,-,-,1.0,PPI
54810,GIPC2,5764,PTN,-,-,1.0,PPI
54810,GIPC2,54810,GIPC2,PF00595-PF00595,-,1.0,PPI-DDI
1892,ECHS1,5479,PPIB,-,-,1.0,PPI
1892,ECHS1,1892,ECHS1,PF00378-PF00378,-,1.0,PPI-DDI
7054,TH,403341,ZBTB34,-,-,1.0,PPI
55165,CEP55,56159,TEX11,-,-,1.0,PPI
55165,CEP55,55165,CEP55,PF12180-PF12180,-,1.0,PPI-DDI
55165,CEP55,54785,BORCS6,-,-,1.0,PPI
55165,CEP55,6647,SOD1,-,-,1.0,PPI
55165,CEP55,8030,CCDC6,-,-,1.0,PPI
4985,OPRD1,6478,SIAH2,-,-,1.0,PPI
4985,OPRD1,4985,OPRD1,PF00001-PF00001,-,1.0,PPI-DDI
23673,STX12,8411,EEA1,-,-,1.0,PPI
23673,STX12,29978,UBQLN2,-,-,1.0,PPI
23673,STX12,9570,GOSR2,-,PF05739-PF12352,0.0,PPI-DDI
23673,STX12,4893,NRAS,PF05739-PF00071,-,1.0,PPI-DDI
23673,STX12,81876,RAB1B,PF05739-PF00071,-,1.0,PPI-DDI
57532,NUFIP2,3846,KRTAP5-9,-,-,1.0,PPI
6913,TBX15,6913,TBX15,PF00907-PF00907,-,1.0,PPI-DDI
22806,IKZF3,51142,CHCHD2,-,-,1.0,PPI
22806,IKZF3,22806,IKZF3,-,PF00096-PF00096,0.0,PPI-DDI
22806,IKZF3,149371,EXOC8,-,-,1.0,PPI
23708,GSPT2,10642,IGF2BP1,PF03143-PF00076,-,1.0,PPI-DDI
55300,PI4K2B,9319,TRIP13,-,-,1.0,PPI
1870,E2F2,4613,MYCN,-,-,1.0,PPI
116541,MRPL54,54534,MRPL50,-,-,1.0,PPI
10225,CD96,54958,TMEM160,-,-,1.0,PPI
1178,CLC,1178,CLC,PF00337-PF00337,-,1.0,PPI-DDI
84842,HPDL,51204,TACO1,-,-,1.0,PPI
6097,RORC,2033,EP300,-,-,1.0,PPI
3680,ITGA9,5496,PPM1G,-,-,1.0,PPI
3680,ITGA9,3713,IVL,-,-,1.0,PPI
22987,SV2C,57216,VANGL2,-,-,1.0,PPI
55794,DDX28,79188,TMEM43,-,-,1.0,PPI
55794,DDX28,78988,MRPL57,-,-,1.0,PPI
100507290,ZNF865,56001,NXF2,-,-,1.0,PPI
79165,LENG1,79165,LENG1,-,-,1.0,PPI
79908,BTNL8,26507,CNNM1,-,PF07686-PF00571,0.0,PPI-DDI
81027,TUBB1,7476,WNT7A,-,-,1.0,PPI
81027,TUBB1,7283,TUBG1,PF00091-PF03953 ; PF00091-PF00091 ; PF03953-PF03953 ; PF03953-PF00091,-,1.0,PPI-DDI
81027,TUBB1,347733,TUBB2B,PF00091-PF03953 ; PF00091-PF00091 ; PF03953-PF03953 ; PF03953-PF00091,-,1.0,PPI-DDI
6624,FSCN1,26136,TES,-,-,1.0,PPI
5049,PAFAH1B2,3945,LDHB,-,-,1.0,PPI
5049,PAFAH1B2,4478,MSN,-,-,1.0,PPI
6898,TAT,6898,TAT,PF00155-PF00155,-,1.0,PPI-DDI
10462,CLEC10A,132720,FAM241A,-,-,1.0,PPI
8613,PLPP3,4893,NRAS,-,-,1.0,PPI
8613,PLPP3,8613,PLPP3,PF01569-PF01569,-,1.0,PPI-DDI
57216,VANGL2,5733,PTGER3,-,-,1.0,PPI
57216,VANGL2,3741,KCNA5,-,-,1.0,PPI
57216,VANGL2,4893,NRAS,-,-,1.0,PPI
57216,VANGL2,148066,ZNRF4,-,-,1.0,PPI
29928,TIMM22,29928,TIMM22,-,-,1.0,PPI
25929,GEMIN5,678,ZFP36L2,PF00400-PF00642,-,1.0,PPI-DDI
4713,NDUFB7,10970,CKAP4,-,-,1.0,PPI
4713,NDUFB7,93380,MMGT1,-,-,1.0,PPI
344387,CDKL4,58480,RHOU,PF00069-PF00071,-,1.0,PPI-DDI
344387,CDKL4,80139,ZNF703,-,-,1.0,PPI
2811,GP1BA,2815,GP9,PF13855-PF13855 ; PF13855-PF01462 ; PF01462-PF13855 ; PF01462-PF01462,-,1.0,PPI-DDI
2811,GP1BA,2814,GP5,PF13855-PF13855 ; PF01462-PF13855,-,1.0,PPI-DDI
64866,CDCP1,57622,LRFN1,-,-,1.0,PPI
3945,LDHB,1164,CKS2,-,-,1.0,PPI
3945,LDHB,29978,UBQLN2,-,-,1.0,PPI
3945,LDHB,219,ALDH1B1,-,-,1.0,PPI
3945,LDHB,3945,LDHB,PF00056-PF00056 ; PF00056-PF02866 ; PF02866-PF00056 ; PF02866-PF02866,-,1.0,PPI-DDI
3945,LDHB,6647,SOD1,-,-,1.0,PPI
3945,LDHB,81876,RAB1B,-,-,1.0,PPI
3945,LDHB,6615,SNAI1,-,-,1.0,PPI
3945,LDHB,140838,NANP,-,-,1.0,PPI
3945,LDHB,678,ZFP36L2,-,-,1.0,PPI
10970,CKAP4,93380,MMGT1,-,-,1.0,PPI
10970,CKAP4,10584,COLEC10,-,-,1.0,PPI
10970,CKAP4,132884,EVC2,-,-,1.0,PPI
10970,CKAP4,4824,NKX3-1,-,-,1.0,PPI
10970,CKAP4,3744,KCNA10,-,-,1.0,PPI
10970,CKAP4,4893,NRAS,-,-,1.0,PPI
10970,CKAP4,10970,CKAP4,-,-,1.0,PPI
10970,CKAP4,8353,H3C6,-,-,1.0,PPI
7386,UQCRFS1,219,ALDH1B1,-,-,1.0,PPI
7386,UQCRFS1,3956,LGALS1,-,-,1.0,PPI
284119,CAVIN1,93380,MMGT1,-,-,1.0,PPI
284119,CAVIN1,7286,TUFT1,-,-,1.0,PPI
284119,CAVIN1,57215,THAP11,-,-,1.0,PPI
284119,CAVIN1,154141,MBOAT1,-,-,1.0,PPI
284119,CAVIN1,11339,OIP5,-,-,1.0,PPI
284119,CAVIN1,90441,ZNF622,-,-,1.0,PPI
284119,CAVIN1,151963,MB21D2,-,-,1.0,PPI
5375,PMP2,6647,SOD1,-,-,1.0,PPI
4014,LOR,4014,LOR,-,-,1.0,PPI
4014,LOR,7431,VIM,-,-,1.0,PPI
4014,LOR,3713,IVL,-,-,1.0,PPI
89,ACTN3,4625,MYH7,PF00435-PF00063,-,1.0,PPI-DDI
89,ACTN3,89,ACTN3,PF08726-PF00435 ; PF08726-PF00307 ; PF00435-PF08726 ; PF00435-PF00435 ; PF00435-PF00307 ; PF00307-PF08726 ; PF00307-PF00435 ; PF00307-PF00307,-,1.0,PPI-DDI
3872,KRT17,6280,S100A9,-,-,1.0,PPI
3872,KRT17,7431,VIM,PF00038-PF00038,-,1.0,PPI-DDI
3872,KRT17,383,ARG1,-,-,1.0,PPI
3872,KRT17,26136,TES,-,-,1.0,PPI
3872,KRT17,347733,TUBB2B,-,-,1.0,PPI
3872,KRT17,3315,HSPB1,-,-,1.0,PPI
3872,KRT17,867,CBL,-,-,1.0,PPI
79188,TMEM43,93380,MMGT1,-,-,1.0,PPI
5479,PPIB,678,ZFP36L2,-,-,1.0,PPI
255308,EIF2S3B,6193,RPS5,-,-,1.0,PPI
57456,KIAA1143,93380,MMGT1,-,-,1.0,PPI
57456,KIAA1143,741,ZNHIT2,-,-,1.0,PPI
6782,HSPA13,29978,UBQLN2,-,-,1.0,PPI
84290,CAPNS2,128077,LIX1L,-,-,1.0,PPI
4478,MSN,4478,MSN,PF09379-PF09379 ; PF09379-PF00373 ; PF09379-PF00769 ; PF09379-PF09380 ; PF00373-PF09379 ; PF00373-PF00373 ; PF00373-PF00769 ; PF00373-PF09380 ; PF00769-PF09379 ; PF00769-PF00373 ; PF00769-PF00769 ; PF00769-PF09380 ; PF09380-PF09379 ; PF09380-PF00373 ; PF09380-PF00769 ; PF09380-PF09380,-,1.0,PPI-DDI
4478,MSN,3315,HSPB1,-,-,1.0,PPI
4478,MSN,4893,NRAS,PF00373-PF00071,-,1.0,PPI-DDI
4184,SMCP,3846,KRTAP5-9,-,-,1.0,PPI
4613,MYCN,3642,INSM1,-,-,1.0,PPI
79803,HPS6,2033,EP300,-,-,1.0,PPI
55170,PRMT6,3202,HOXA5,-,-,1.0,PPI
55170,PRMT6,126961,H3C14,-,-,1.0,PPI
55170,PRMT6,1069,CETN2,-,-,1.0,PPI
55170,PRMT6,440093,H3-5,-,-,1.0,PPI
55170,PRMT6,127733,UBXN10,-,-,1.0,PPI
79080,CCDC86,8353,H3C6,-,-,1.0,PPI
148066,ZNRF4,84919,PPP1R15B,-,-,1.0,PPI
940,CD28,941,CD80,-,PF15910-PF07686,0.0,PPI-DDI
79913,ACTR5,9804,TOMM20,-,-,1.0,PPI
55742,PARVA,3316,HSPB2,-,-,1.0,PPI
55742,PARVA,6657,SOX2,-,-,1.0,PPI
10773,ZBTB6,10773,ZBTB6,PF00096-PF00096 ; PF00096-PF00651 ; PF00651-PF00096 ; PF00651-PF00651,-,1.0,PPI-DDI
57215,THAP11,57215,THAP11,-,-,1.0,PPI
57215,THAP11,120939,TMEM52B,-,-,1.0,PPI
57215,THAP11,83903,HASPIN,-,-,1.0,PPI
57215,THAP11,7286,TUFT1,-,-,1.0,PPI
57215,THAP11,11339,OIP5,-,-,1.0,PPI
57215,THAP11,23172,ABRAXAS2,-,-,1.0,PPI
2294,FOXF1,2294,FOXF1,PF00250-PF00250,-,1.0,PPI-DDI
8353,H3C6,90480,GADD45GIP1,-,-,1.0,PPI
8353,H3C6,9126,SMC3,-,-,1.0,PPI
8353,H3C6,8338,H2AC20,PF00125-PF16211 ; PF00125-PF00125,-,1.0,PPI-DDI
8353,H3C6,83443,SF3B5,-,-,1.0,PPI
256933,NPB,124220,ZG16B,-,-,1.0,PPI
27350,APOBEC3C,27350,APOBEC3C,PF18782-PF18782,-,1.0,PPI-DDI
5865,RAB3B,1132,CHRM4,-,-,1.0,PPI
5865,RAB3B,2925,GRPR,-,-,1.0,PPI
58480,RHOU,6659,SOX4,-,-,1.0,PPI
58480,RHOU,7475,WNT6,-,-,1.0,PPI
58480,RHOU,9721,GPRIN2,-,-,1.0,PPI
58480,RHOU,84684,INSM2,-,-,1.0,PPI
58480,RHOU,57050,UTP3,-,-,1.0,PPI
58480,RHOU,27198,HCAR1,-,-,1.0,PPI
89884,LHX4,51142,CHCHD2,-,-,1.0,PPI
89884,LHX4,10163,WASF2,-,-,1.0,PPI
51204,TACO1,2298,FOXD4,-,-,1.0,PPI
2074,ERCC6,8338,H2AC20,-,PF00176-PF00125 ; PF00271-PF00125,0.0,PPI-DDI
11015,KDELR3,148534,TLCD4,-,-,1.0,PPI
54534,MRPL50,9518,GDF15,-,-,1.0,PPI
54534,MRPL50,90480,GADD45GIP1,-,-,1.0,PPI
54534,MRPL50,7915,ALDH5A1,-,-,1.0,PPI
54534,MRPL50,54534,MRPL50,-,-,1.0,PPI
54534,MRPL50,78988,MRPL57,-,-,1.0,PPI
10661,KLF1,2033,EP300,PF00096-PF00439,-,1.0,PPI-DDI
128866,CHMP4B,9126,SMC3,-,-,1.0,PPI
128866,CHMP4B,92421,CHMP4C,PF03357-PF03357,-,1.0,PPI-DDI
128866,CHMP4B,128866,CHMP4B,PF03357-PF03357,-,1.0,PPI-DDI
128866,CHMP4B,23633,KPNA6,-,-,1.0,PPI
128866,CHMP4B,79077,DCTPP1,-,-,1.0,PPI
114990,VASN,3956,LGALS1,-,-,1.0,PPI
114990,VASN,55631,LRRC40,PF13855-PF12799 ; PF13855-PF13855,-,1.0,PPI-DDI
378884,NHLRC1,378884,NHLRC1,-,-,1.0,PPI
941,CD80,941,CD80,PF08205-PF08205 ; PF08205-PF07686 ; PF07686-PF08205 ; PF07686-PF07686,-,1.0,PPI-DDI
727936,GXYLT2,346689,KLRG2,-,-,1.0,PPI
55071,C9orf40,165721,DNAJB8,-,-,1.0,PPI
126961,H3C14,56254,RNF20,-,-,1.0,PPI
126961,H3C14,2033,EP300,PF00125-PF08214 ; PF00125-PF00439,-,1.0,PPI-DDI
55699,IARS2,9804,TOMM20,-,-,1.0,PPI
55699,IARS2,3315,HSPB1,-,-,1.0,PPI
55699,IARS2,55181,SMG8,-,-,1.0,PPI
6567,SLC16A2,121793,TEX29,-,-,1.0,PPI
83446,CCDC70,3315,HSPB1,-,-,1.0,PPI
4893,NRAS,387914,SHISA2,-,-,1.0,PPI
4893,NRAS,1949,EFNB3,-,-,1.0,PPI
4893,NRAS,6102,RP2,-,-,1.0,PPI
4893,NRAS,4893,NRAS,PF00071-PF00071,-,1.0,PPI-DDI
4893,NRAS,93380,MMGT1,-,-,1.0,PPI
4893,NRAS,2042,EPHA3,PF00071-PF00041 ; PF00071-PF07714,-,1.0,PPI-DDI
4893,NRAS,64798,DEPTOR,-,-,1.0,PPI
4893,NRAS,65108,MARCKSL1,-,-,1.0,PPI
4893,NRAS,121355,GTSF1,-,-,1.0,PPI
4893,NRAS,9363,RAB33A,PF00071-PF00071,-,1.0,PPI-DDI
4893,NRAS,57685,CACHD1,-,-,1.0,PPI
4893,NRAS,91445,RNF185,-,-,1.0,PPI
4893,NRAS,147,ADRA1B,-,-,1.0,PPI
4893,NRAS,8976,WASL,PF00071-PF00786,-,1.0,PPI-DDI
4893,NRAS,8471,AL035425.3,-,-,1.0,PPI
4893,NRAS,1947,EFNB1,-,-,1.0,PPI
4893,NRAS,3034,HAL,-,-,1.0,PPI
4893,NRAS,346689,KLRG2,-,-,1.0,PPI
4893,NRAS,9570,GOSR2,-,-,1.0,PPI
4893,NRAS,867,CBL,-,-,1.0,PPI
4893,NRAS,22979,EFR3B,-,-,1.0,PPI
4893,NRAS,9962,SLC23A2,-,-,1.0,PPI
440093,H3-5,6615,SNAI1,PF00125-PF00096,-,1.0,PPI-DDI
286530,P2RY8,57515,SERINC1,-,-,1.0,PPI
286530,P2RY8,440686,H3-2,-,-,1.0,PPI
154141,MBOAT1,9882,TBC1D4,-,-,1.0,PPI
78988,MRPL57,84078,KBTBD7,-,-,1.0,PPI
78988,MRPL57,123169,LEO1,-,-,1.0,PPI
4105,MAGEA6,9550,ATP6V1G1,-,-,1.0,PPI
678,ZFP36L2,341883,LRRC9,-,-,1.0,PPI
678,ZFP36L2,79596,OBI1,-,-,1.0,PPI
678,ZFP36L2,6193,RPS5,-,-,1.0,PPI
5496,PPM1G,8338,H2AC20,-,-,1.0,PPI
5496,PPM1G,388228,SBK1,PF00481-PF00069,-,1.0,PPI-DDI
3304,HSPA1B,257240,KLHL34,-,-,1.0,PPI
3304,HSPA1B,29978,UBQLN2,-,-,1.0,PPI
3304,HSPA1B,867,CBL,-,-,1.0,PPI
4751,NEK2,4751,NEK2,PF00069-PF00069,-,1.0,PPI-DDI
4751,NEK2,7431,VIM,-,-,1.0,PPI
4751,NEK2,10403,NDC80,-,-,1.0,PPI
4751,NEK2,27231,NMRK2,-,-,1.0,PPI
89853,MVB12B,10116,FEM1B,-,-,1.0,PPI
7283,TUBG1,7283,TUBG1,PF03953-PF03953 ; PF03953-PF00091 ; PF00091-PF03953 ; PF00091-PF00091,-,1.0,PPI-DDI
7283,TUBG1,81537,SGPP1,-,-,1.0,PPI
7283,TUBG1,7291,TWIST1,-,-,1.0,PPI
7283,TUBG1,8651,SOCS1,-,-,1.0,PPI
7283,TUBG1,8471,AL035425.3,-,-,1.0,PPI
7283,TUBG1,64216,TFB2M,-,-,1.0,PPI
7283,TUBG1,140801,RPL10L,-,-,1.0,PPI
7283,TUBG1,6657,SOX2,-,-,1.0,PPI
3431,SP110,4674,NAP1L2,-,-,1.0,PPI
115207,KCTD12,9568,GABBR2,-,-,1.0,PPI
115207,KCTD12,115207,KCTD12,PF02214-PF02214,-,1.0,PPI-DDI
29978,UBQLN2,26958,COPG2,-,-,1.0,PPI
29978,UBQLN2,56851,EMC7,-,-,1.0,PPI
29978,UBQLN2,93380,MMGT1,-,-,1.0,PPI
29978,UBQLN2,10642,IGF2BP1,PF00627-PF00076,-,1.0,PPI-DDI
29978,UBQLN2,65108,MARCKSL1,-,-,1.0,PPI
29978,UBQLN2,29978,UBQLN2,PF00627-PF00627 ; PF00627-PF00240 ; PF00240-PF00627 ; PF00240-PF00240,-,1.0,PPI-DDI
29978,UBQLN2,7431,VIM,-,-,1.0,PPI
29978,UBQLN2,383,ARG1,-,-,1.0,PPI
29978,UBQLN2,91445,RNF185,PF00240-PF13920,PF00627-PF00097 ; PF00240-PF00097,0.33,PPI-DDI
29978,UBQLN2,8894,EIF2S2,-,-,1.0,PPI
79077,DCTPP1,79077,DCTPP1,PF12643-PF12643,-,1.0,PPI-DDI
64377,CHST8,161424,NOP9,-,-,1.0,PPI
64377,CHST8,54958,TMEM160,-,-,1.0,PPI
64377,CHST8,51142,CHCHD2,-,-,1.0,PPI
