Gene 1 ID,Protein 1 name,Gene 2 ID,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
ENSG00000166477,LEO1,ENSG00000166477,LEO1,-,-,1.0,PPI
ENSG00000166477,LEO1,ENSG00000173141,MRPL57,-,-,1.0,PPI
ENSG00000166477,LEO1,ENSG00000104804,TULP2,-,-,1.0,PPI
ENSG00000166477,LEO1,ENSG00000178913,TAF7,-,-,1.0,PPI
ENSG00000166477,LEO1,ENSG00000023608,SNAPC1,-,-,1.0,PPI
ENSG00000166477,LEO1,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000166477,LEO1,ENSG00000124608,AARS2,-,-,1.0,PPI
ENSG00000142409,ZNF787,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000268738,HSFX2,ENSG00000171116,HSFX1,PF00447-PF00447,-,1.0,PPI-DDI
ENSG00000050628,PTGER3,ENSG00000100580,TMED8,-,-,1.0,PPI
ENSG00000050628,PTGER3,ENSG00000277149,TYW1B,-,-,1.0,PPI
ENSG00000050628,PTGER3,ENSG00000162738,VANGL2,-,-,1.0,PPI
ENSG00000050628,PTGER3,ENSG00000100097,LGALS1,-,-,1.0,PPI
ENSG00000050628,PTGER3,ENSG00000158615,PPP1R15B,-,-,1.0,PPI
ENSG00000050628,PTGER3,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000264364,DYNLL2,ENSG00000204175,GPRIN2,-,-,1.0,PPI
ENSG00000264364,DYNLL2,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000264364,DYNLL2,ENSG00000273802,H2BC8,-,-,1.0,PPI
ENSG00000264364,DYNLL2,ENSG00000264364,DYNLL2,PF01221-PF01221,-,1.0,PPI-DDI
ENSG00000269405,NXF2,ENSG00000136122,BORA,-,-,1.0,PPI
ENSG00000269405,NXF2,ENSG00000263465,SRSF8,PF02136-PF00076,-,1.0,PPI-DDI
ENSG00000269405,NXF2,ENSG00000180921,FAM83H,-,-,1.0,PPI
ENSG00000269405,NXF2,ENSG00000132661,NXT1,PF02136-PF02136,-,1.0,PPI-DDI
ENSG00000269405,NXF2,ENSG00000083635,NUFIP1,-,-,1.0,PPI
ENSG00000269405,NXF2,ENSG00000261221,ZNF865,-,-,1.0,PPI
ENSG00000269405,NXF2,ENSG00000269437,NXF2B,PF02136-PF02136 ; PF03943-PF03943,-,1.0,PPI-DDI
ENSG00000107341,UBE2R2,ENSG00000163840,DTX3L,PF00179-PF13923,-,1.0,PPI-DDI
ENSG00000107341,UBE2R2,ENSG00000090432,MUL1,PF00179-PF13920,-,1.0,PPI-DDI
ENSG00000107341,UBE2R2,ENSG00000107341,UBE2R2,PF00179-PF00179,-,1.0,PPI-DDI
ENSG00000185686,PRAME,ENSG00000185149,NPY2R,-,-,1.0,PPI
ENSG00000185686,PRAME,ENSG00000170122,FOXD4,-,-,1.0,PPI
ENSG00000185686,PRAME,ENSG00000088930,XRN2,-,-,1.0,PPI
ENSG00000185686,PRAME,ENSG00000185686,PRAME,-,-,1.0,PPI
ENSG00000185686,PRAME,ENSG00000184678,H2BC21,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000184979,USP18,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000117650,NEK2,PF00679-PF00069 ; PF00009-PF00069,-,1.0,PPI-DDI
ENSG00000167658,EEF2,ENSG00000104687,GSR,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000136810,TXN,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000165496,RPL10L,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000100393,EP300,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000140718,FTO,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000160396,HIPK4,PF00679-PF00069 ; PF00009-PF00069,-,1.0,PPI-DDI
ENSG00000167658,EEF2,ENSG00000148303,RPL7A,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000169252,ADRB2,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000177733,HNRNPA0,-,-,1.0,PPI
ENSG00000167658,EEF2,ENSG00000128422,KRT17,-,-,1.0,PPI
ENSG00000263464,PPIAL4C,ENSG00000236334,PPIAL4G,PF00160-PF00160,-,1.0,PPI-DDI
ENSG00000152760,TCTEX1D1,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000179562,GCC1,ENSG00000121058,COIL,-,-,1.0,PPI
ENSG00000179562,GCC1,ENSG00000104147,OIP5,-,-,1.0,PPI
ENSG00000169446,MMGT1,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000169446,MMGT1,ENSG00000099795,NDUFB7,-,-,1.0,PPI
ENSG00000169446,MMGT1,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000169446,MMGT1,ENSG00000163807,KIAA1143,-,-,1.0,PPI
ENSG00000169446,MMGT1,ENSG00000134153,EMC7,-,-,1.0,PPI
ENSG00000169446,MMGT1,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000171453,POLR1C,ENSG00000013503,POLR3B,PF01193-PF04566 ; PF01193-PF04567 ; PF01193-PF04565 ; PF01193-PF00562 ; PF01193-PF04563 ; PF01193-PF04560 ; PF01193-PF04561 ; PF01000-PF04566 ; PF01000-PF04567 ; PF01000-PF04565 ; PF01000-PF00562 ; PF01000-PF04563 ; PF01000-PF04560 ; PF01000-PF04561,-,1.0,PPI-DDI
ENSG00000171453,POLR1C,ENSG00000137054,POLR1E,PF01193-PF06870,-,1.0,PPI-DDI
ENSG00000171453,POLR1C,ENSG00000183421,RIPK4,-,-,1.0,PPI
ENSG00000171453,POLR1C,ENSG00000155875,SAXO1,-,-,1.0,PPI
ENSG00000171453,POLR1C,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000171453,POLR1C,ENSG00000161405,IKZF3,-,-,1.0,PPI
ENSG00000164303,ENPP6,ENSG00000183421,RIPK4,-,-,1.0,PPI
ENSG00000164303,ENPP6,ENSG00000134153,EMC7,-,-,1.0,PPI
ENSG00000184895,SRY,ENSG00000100393,EP300,-,-,1.0,PPI
ENSG00000139610,CELA1,ENSG00000101162,TUBB1,-,-,1.0,PPI
ENSG00000168092,PAFAH1B2,ENSG00000258724,PINX1,-,-,1.0,PPI
ENSG00000168092,PAFAH1B2,ENSG00000147065,MSN,-,-,1.0,PPI
ENSG00000168092,PAFAH1B2,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000168092,PAFAH1B2,ENSG00000111716,LDHB,-,-,1.0,PPI
ENSG00000166349,RAG1,ENSG00000184678,H2BC21,PF00097-PF00125,-,1.0,PPI-DDI
ENSG00000166349,RAG1,ENSG00000166349,RAG1,PF10426-PF12560 ; PF00097-PF00097 ; PF00097-PF12560 ; PF12940-PF12940 ; PF12560-PF10426 ; PF12560-PF00097,-,1.0,PPI-DDI
ENSG00000125657,TNFSF9,ENSG00000104998,IL27RA,PF00229-PF00041,-,1.0,PPI-DDI
ENSG00000125657,TNFSF9,ENSG00000188883,KLRG2,-,PF00229-PF00059,0.0,PPI-DDI
ENSG00000125657,TNFSF9,ENSG00000084444,FAM234B,-,-,1.0,PPI
ENSG00000125657,TNFSF9,ENSG00000134070,IRAK2,-,-,1.0,PPI
ENSG00000125657,TNFSF9,ENSG00000123496,IL13RA2,-,-,1.0,PPI
ENSG00000184363,PKP3,ENSG00000101367,MAPRE1,-,-,1.0,PPI
ENSG00000184363,PKP3,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000184363,PKP3,ENSG00000046604,DSG2,PF00514-PF00028,-,1.0,PPI-DDI
ENSG00000184363,PKP3,ENSG00000112183,RBM24,PF00514-PF00076,-,1.0,PPI-DDI
ENSG00000184363,PKP3,ENSG00000213281,NRAS,PF00514-PF00071,-,1.0,PPI-DDI
ENSG00000184363,PKP3,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000151846,PABPC3,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000151846,PABPC3,ENSG00000170430,MGMT,-,-,1.0,PPI
ENSG00000151846,PABPC3,ENSG00000014164,ZC3H3,PF00076-PF00642,-,1.0,PPI-DDI
ENSG00000148344,PTGES,ENSG00000148344,PTGES,PF01124-PF01124,-,1.0,PPI-DDI
ENSG00000165572,KBTBD6,ENSG00000273802,H2BC8,-,-,1.0,PPI
ENSG00000165572,KBTBD6,ENSG00000166509,CLEC3A,-,-,1.0,PPI
ENSG00000165572,KBTBD6,ENSG00000124171,PARD6B,-,-,1.0,PPI
ENSG00000158445,KCNB1,ENSG00000171126,KCNG3,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000158445,KCNB1,ENSG00000176076,KCNE5,-,-,1.0,PPI
ENSG00000158445,KCNB1,ENSG00000168263,KCNV2,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000158445,KCNB1,ENSG00000182674,KCNB2,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000158445,KCNB1,ENSG00000158445,KCNB1,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000135842,NIBAN1,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000135914,HTR2B,ENSG00000101400,SNTA1,PF00001-PF00595,-,1.0,PPI-DDI
ENSG00000135914,HTR2B,ENSG00000144891,AGTR1,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000115828,QPCT,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000115828,QPCT,ENSG00000153561,RMND5A,-,-,1.0,PPI
ENSG00000163220,S100A9,ENSG00000074590,NUAK1,-,-,1.0,PPI
ENSG00000163220,S100A9,ENSG00000128422,KRT17,-,-,1.0,PPI
ENSG00000163220,S100A9,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000163220,S100A9,ENSG00000163220,S100A9,PF01023-PF01023,-,1.0,PPI-DDI
ENSG00000147400,CETN2,ENSG00000198890,PRMT6,-,-,1.0,PPI
ENSG00000147400,CETN2,ENSG00000138160,KIF11,-,-,1.0,PPI
ENSG00000147400,CETN2,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000133101,CCNA1,ENSG00000111276,CDKN1B,PF00134-PF02234,-,1.0,PPI-DDI
ENSG00000133101,CCNA1,ENSG00000101412,E2F1,PF02984-PF02319 ; PF00134-PF02319,-,1.0,PPI-DDI
ENSG00000170759,KIF5B,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000170759,KIF5B,ENSG00000164379,FOXQ1,-,-,1.0,PPI
ENSG00000170759,KIF5B,ENSG00000005249,PRKAR2B,-,-,1.0,PPI
ENSG00000196453,ZNF777,ENSG00000023318,ERP44,-,-,1.0,PPI
ENSG00000177875,CCDC184,ENSG00000135604,STX11,-,-,1.0,PPI
ENSG00000169800,RBMY1F,ENSG00000169800,RBMY1F,-,-,1.0,PPI
ENSG00000169800,RBMY1F,ENSG00000244509,APOBEC3C,-,-,1.0,PPI
ENSG00000172404,DNAJB7,ENSG00000173110,HSPA6,PF00226-PF00012,-,1.0,PPI-DDI
ENSG00000128422,KRT17,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000026025,VIM,PF00038-PF00038,-,1.0,PPI-DDI
ENSG00000128422,KRT17,ENSG00000237412,PRSS56,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000110395,CBL,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000197915,HRNR,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000254772,EEF1G,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000124429,POF1B,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000118520,ARG1,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000137285,TUBB2B,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000188229,TUBB4B,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000183090,FREM3,-,-,1.0,PPI
ENSG00000128422,KRT17,ENSG00000143520,FLG2,-,-,1.0,PPI
ENSG00000090432,MUL1,ENSG00000090432,MUL1,PF13920-PF13920,-,1.0,PPI-DDI
ENSG00000090432,MUL1,ENSG00000148482,SLC39A12,-,-,1.0,PPI
ENSG00000137267,TUBB2A,ENSG00000183421,RIPK4,PF03953-PF13637 ; PF00091-PF13637 ; PF00091-PF12796,-,1.0,PPI-DDI
ENSG00000137267,TUBB2A,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000137267,TUBB2A,ENSG00000123416,TUBA1B,PF03953-PF03953 ; PF03953-PF00091 ; PF00091-PF03953 ; PF00091-PF00091,-,1.0,PPI-DDI
ENSG00000137267,TUBB2A,ENSG00000089199,CHGB,-,-,1.0,PPI
ENSG00000137267,TUBB2A,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000137267,TUBB2A,ENSG00000169252,ADRB2,-,-,1.0,PPI
ENSG00000137267,TUBB2A,ENSG00000188229,TUBB4B,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
ENSG00000137267,TUBB2A,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000158748,HTR6,ENSG00000158623,COPG2,-,-,1.0,PPI
ENSG00000121594,CD80,ENSG00000178562,CD28,-,PF07686-PF15910,0.0,PPI-DDI
ENSG00000121594,CD80,ENSG00000121594,CD80,PF08205-PF08205 ; PF08205-PF07686 ; PF07686-PF08205 ; PF07686-PF07686,-,1.0,PPI-DDI
ENSG00000131462,TUBG1,ENSG00000185338,SOCS1,-,-,1.0,PPI
ENSG00000131462,TUBG1,ENSG00000165496,RPL10L,-,-,1.0,PPI
ENSG00000131462,TUBG1,ENSG00000188229,TUBB4B,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
ENSG00000131462,TUBG1,ENSG00000133124,AL035425.3,-,-,1.0,PPI
ENSG00000131462,TUBG1,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000131462,TUBG1,ENSG00000131462,TUBG1,PF03953-PF03953 ; PF03953-PF00091 ; PF00091-PF03953 ; PF00091-PF00091,-,1.0,PPI-DDI
ENSG00000131462,TUBG1,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000131462,TUBG1,ENSG00000101162,TUBB1,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
ENSG00000131462,TUBG1,ENSG00000143631,FLG,-,-,1.0,PPI
ENSG00000131462,TUBG1,ENSG00000122691,TWIST1,-,-,1.0,PPI
ENSG00000131462,TUBG1,ENSG00000162851,TFB2M,-,-,1.0,PPI
ENSG00000188883,KLRG2,ENSG00000183798,EMILIN3,-,-,1.0,PPI
ENSG00000188883,KLRG2,ENSG00000221823,PPP3R1,-,-,1.0,PPI
ENSG00000188883,KLRG2,ENSG00000251664,PCDHA12,-,PF00059-PF00028,0.0,PPI-DDI
ENSG00000188883,KLRG2,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000156234,CXCL13,ENSG00000254772,EEF1G,-,-,1.0,PPI
ENSG00000169252,ADRB2,ENSG00000172380,GNG12,PF00001-PF00631,-,1.0,PPI-DDI
ENSG00000169252,ADRB2,ENSG00000170775,GPR37,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000169252,ADRB2,ENSG00000162989,KCNJ3,-,-,1.0,PPI
ENSG00000169252,ADRB2,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000169252,ADRB2,ENSG00000046604,DSG2,-,-,1.0,PPI
ENSG00000169252,ADRB2,ENSG00000143870,PDIA6,PF00001-PF00085,-,1.0,PPI-DDI
ENSG00000169252,ADRB2,ENSG00000138378,STAT4,PF00001-PF00017,-,1.0,PPI-DDI
ENSG00000169252,ADRB2,ENSG00000254772,EEF1G,-,-,1.0,PPI
ENSG00000169252,ADRB2,ENSG00000174943,KCTD13,-,-,1.0,PPI
ENSG00000169252,ADRB2,ENSG00000169252,ADRB2,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000169252,ADRB2,ENSG00000160951,PTGER1,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000169252,ADRB2,ENSG00000140450,ARRDC4,PF00001-PF00339 ; PF00001-PF02752,-,1.0,PPI-DDI
ENSG00000014164,ZC3H3,ENSG00000180992,MRPL14,-,-,1.0,PPI
ENSG00000014164,ZC3H3,ENSG00000243207,PPAN-P2RY11,-,-,1.0,PPI
ENSG00000014164,ZC3H3,ENSG00000111845,PAK1IP1,PF00642-PF00400,-,1.0,PPI-DDI
ENSG00000014164,ZC3H3,ENSG00000278845,MRPL45,-,-,1.0,PPI
ENSG00000177733,HNRNPA0,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000177733,HNRNPA0,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000239474,KLHL41,ENSG00000157119,KLHL40,PF01344-PF01344 ; PF00651-PF07707 ; PF00651-PF00651 ; PF07707-PF00651,-,1.0,PPI-DDI
ENSG00000239474,KLHL41,ENSG00000239474,KLHL41,PF01344-PF01344 ; PF00651-PF00651 ; PF00651-PF07707 ; PF07707-PF00651,-,1.0,PPI-DDI
ENSG00000247315,ZCCHC3,ENSG00000189369,GSPT2,-,-,1.0,PPI
ENSG00000102580,DNAJC3,ENSG00000143870,PDIA6,PF00226-PF00085,-,1.0,PPI-DDI
ENSG00000184811,TRARG1,ENSG00000184992,BRI3BP,-,-,1.0,PPI
ENSG00000184811,TRARG1,ENSG00000075673,ATP12A,-,-,1.0,PPI
ENSG00000184811,TRARG1,ENSG00000116903,EXOC8,-,-,1.0,PPI
ENSG00000077420,APBB1IP,ENSG00000104537,ANXA13,-,-,1.0,PPI
ENSG00000143520,FLG2,ENSG00000123700,KCNJ2,-,-,1.0,PPI
ENSG00000143520,FLG2,ENSG00000117650,NEK2,-,-,1.0,PPI
ENSG00000146453,PNLDC1,ENSG00000131094,C1QL1,-,-,1.0,PPI
ENSG00000137714,FDX1,ENSG00000140459,CYP11A1,PF00111-PF00067,-,1.0,PPI-DDI
ENSG00000126010,GRPR,ENSG00000181104,F2R,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000126010,GRPR,ENSG00000118508,RAB32,-,-,1.0,PPI
ENSG00000126010,GRPR,ENSG00000075673,ATP12A,-,-,1.0,PPI
ENSG00000126010,GRPR,ENSG00000169213,RAB3B,-,-,1.0,PPI
ENSG00000134899,ERCC5,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000134899,ERCC5,ENSG00000272047,GTF2H5,-,-,1.0,PPI
ENSG00000134899,ERCC5,ENSG00000225830,ERCC6,-,PF00867-PF00271 ; PF00752-PF00271,0.0,PPI-DDI
ENSG00000004776,HSPB6,ENSG00000131711,MAP1B,-,-,1.0,PPI
ENSG00000004776,HSPB6,ENSG00000106211,HSPB1,PF00525-PF00011 ; PF00011-PF00011,-,1.0,PPI-DDI
ENSG00000004776,HSPB6,ENSG00000152137,HSPB8,PF00525-PF00011 ; PF00011-PF00011,-,1.0,PPI-DDI
ENSG00000176020,AMIGO3,ENSG00000176020,AMIGO3,PF13855-PF13855,-,1.0,PPI-DDI
ENSG00000183421,RIPK4,ENSG00000128228,SDF2L1,-,-,1.0,PPI
ENSG00000183421,RIPK4,ENSG00000007312,CD79B,PF13637-PF07686 ; PF00069-PF07686,-,1.0,PPI-DDI
ENSG00000183421,RIPK4,ENSG00000183421,RIPK4,PF13637-PF13637 ; PF13637-PF00069 ; PF13637-PF12796 ; PF00069-PF13637 ; PF00069-PF00069 ; PF00069-PF12796 ; PF12796-PF13637 ; PF12796-PF00069 ; PF12796-PF12796,-,1.0,PPI-DDI
ENSG00000183421,RIPK4,ENSG00000108055,SMC3,PF00069-PF02463,-,1.0,PPI-DDI
ENSG00000183421,RIPK4,ENSG00000173110,HSPA6,PF00069-PF00012,-,1.0,PPI-DDI
ENSG00000183421,RIPK4,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000183421,RIPK4,ENSG00000146066,HIGD2A,-,-,1.0,PPI
ENSG00000183421,RIPK4,ENSG00000188229,TUBB4B,PF13637-PF00091 ; PF13637-PF03953 ; PF12796-PF00091,-,1.0,PPI-DDI
ENSG00000183421,RIPK4,ENSG00000106803,SEC61B,-,-,1.0,PPI
ENSG00000183421,RIPK4,ENSG00000146676,PURB,-,-,1.0,PPI
ENSG00000183421,RIPK4,ENSG00000123416,TUBA1B,PF13637-PF03953 ; PF13637-PF00091 ; PF12796-PF00091,-,1.0,PPI-DDI
ENSG00000183421,RIPK4,ENSG00000086061,DNAJA1,PF00069-PF00226 ; PF00069-PF01556,-,1.0,PPI-DDI
ENSG00000183421,RIPK4,ENSG00000013503,POLR3B,-,-,1.0,PPI
ENSG00000183421,RIPK4,ENSG00000137285,TUBB2B,PF13637-PF03953 ; PF13637-PF00091 ; PF12796-PF00091,-,1.0,PPI-DDI
ENSG00000183421,RIPK4,ENSG00000133124,AL035425.3,-,-,1.0,PPI
ENSG00000174951,FUT1,ENSG00000245848,CEBPA,-,-,1.0,PPI
ENSG00000174951,FUT1,ENSG00000168671,UGT3A2,-,-,1.0,PPI
ENSG00000143315,PIGM,ENSG00000180720,CHRM4,-,-,1.0,PPI
ENSG00000182674,KCNB2,ENSG00000171126,KCNG3,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
ENSG00000182674,KCNB2,ENSG00000182674,KCNB2,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
ENSG00000274070,CASTOR2,ENSG00000274070,CASTOR2,PF13840-PF13840 ; PF13840-PF18700 ; PF18700-PF13840 ; PF18700-PF18700,-,1.0,PPI-DDI
ENSG00000101421,CHMP4B,ENSG00000254772,EEF1G,-,-,1.0,PPI
ENSG00000101421,CHMP4B,ENSG00000273802,H2BC8,-,-,1.0,PPI
ENSG00000101421,CHMP4B,ENSG00000101421,CHMP4B,PF03357-PF03357,-,1.0,PPI-DDI
ENSG00000101421,CHMP4B,ENSG00000108055,SMC3,-,-,1.0,PPI
ENSG00000101421,CHMP4B,ENSG00000164695,CHMP4C,PF03357-PF03357,-,1.0,PPI-DDI
ENSG00000184678,H2BC21,ENSG00000274750,H3C6,PF00125-PF00125,-,1.0,PPI-DDI
ENSG00000184678,H2BC21,ENSG00000143614,GATAD2B,-,-,1.0,PPI
ENSG00000184678,H2BC21,ENSG00000164105,SAP30,-,-,1.0,PPI
ENSG00000184678,H2BC21,ENSG00000198890,PRMT6,-,-,1.0,PPI
ENSG00000184678,H2BC21,ENSG00000145649,GZMA,-,-,1.0,PPI
ENSG00000184678,H2BC21,ENSG00000100393,EP300,PF00125-PF08214 ; PF00125-PF00439,-,1.0,PPI-DDI
ENSG00000162482,AKR7A3,ENSG00000162482,AKR7A3,PF00248-PF00248,-,1.0,PPI-DDI
ENSG00000053702,NRIP2,ENSG00000135374,ELF5,-,-,1.0,PPI
ENSG00000146678,IGFBP1,ENSG00000102265,TIMP1,-,-,1.0,PPI
ENSG00000146678,IGFBP1,ENSG00000070159,PTPN3,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000172216,CEBPB,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000143365,RORC,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000100393,EP300,PF00569-PF00569 ; PF00569-PF00439 ; PF00439-PF00569 ; PF00439-PF00439 ; PF00439-PF06001 ; PF06001-PF00439,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000073861,TBX21,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000177606,JUN,PF00439-PF00170,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000174903,RAB1B,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000169429,CXCL8,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000276180,H4C9,PF08214-PF15511,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000086062,B4GALT1,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000105610,KLF1,PF00439-PF00096,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000221869,CEBPD,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000188786,MTF1,PF00439-PF00096,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000184486,POU3F2,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000203811,H3C14,PF08214-PF00125 ; PF00439-PF00125,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000197019,SERTAD1,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000124216,SNAI1,PF00439-PF00096,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000122691,TWIST1,PF00439-PF00010,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000139352,ASCL1,PF00439-PF00010,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000101412,E2F1,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000122566,HNRNPA2B1,PF00439-PF00076,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000129911,KLF16,PF00439-PF00096,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000170430,MGMT,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000152409,JMY,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000269404,SPIB,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000150281,CTF1,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000099381,SETD1A,PF00439-PF00076,-,1.0,PPI-DDI
ENSG00000100393,EP300,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000170166,HOXD4,-,-,1.0,PPI
ENSG00000100393,EP300,ENSG00000166189,HPS6,-,-,1.0,PPI
ENSG00000185115,NSMCE3,ENSG00000167981,ZNF597,-,-,1.0,PPI
ENSG00000185115,NSMCE3,ENSG00000101412,E2F1,-,-,1.0,PPI
ENSG00000175946,KLHL38,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000175946,KLHL38,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000137960,GIPC2,ENSG00000105894,PTN,-,-,1.0,PPI
ENSG00000137960,GIPC2,ENSG00000137960,GIPC2,PF00595-PF00595,-,1.0,PPI-DDI
ENSG00000137960,GIPC2,ENSG00000171448,ZBTB26,PF00595-PF00096,-,1.0,PPI-DDI
ENSG00000184905,TCEAL2,ENSG00000251664,PCDHA12,-,-,1.0,PPI
ENSG00000184650,ODF4,ENSG00000075673,ATP12A,-,-,1.0,PPI
ENSG00000132467,UTP3,ENSG00000105894,PTN,-,-,1.0,PPI
ENSG00000162078,ZG16B,ENSG00000005249,PRKAR2B,-,-,1.0,PPI
ENSG00000162078,ZG16B,ENSG00000183979,NPB,-,-,1.0,PPI
ENSG00000162078,ZG16B,ENSG00000102743,SLC25A15,-,-,1.0,PPI
ENSG00000162078,ZG16B,ENSG00000023608,SNAPC1,-,-,1.0,PPI
ENSG00000162078,ZG16B,ENSG00000176903,PNMA1,-,-,1.0,PPI
ENSG00000116031,CD207,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
